Timestamp,UNIX,Apparent (VA),Active (W),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-09-29 10:39:32,1664419172,17.49,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:33,1664419173,17.32,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:34,1664419174,17.83,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:35,1664419175,17.91,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:36,1664419176,17.75,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:37,1664419177,17.96,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:38,1664419178,17.97,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:39,1664419179,17.79,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:40,1664419180,18.57,12.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:41,1664419181,18.51,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:42,1664419182,18.38,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:43,1664419183,18.58,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:44,1664419184,18.27,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:45,1664419185,18.08,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:46,1664419186,18.17,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:47,1664419187,17.81,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:48,1664419188,17.62,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:49,1664419189,17.54,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:50,1664419190,17.03,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:51,1664419191,17.23,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:52,1664419192,18.09,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:53,1664419193,18.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:54,1664419194,17.86,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:55,1664419195,18.02,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:56,1664419196,17.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:57,1664419197,18.71,12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:58,1664419198,17.66,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:39:59,1664419199,17.41,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:00,1664419200,18.12,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:01,1664419201,17.86,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:02,1664419202,17.57,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:03,1664419203,18.1,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:04,1664419204,18.07,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:05,1664419205,18.77,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:06,1664419206,19.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:07,1664419207,18.41,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:08,1664419208,18.84,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:09,1664419209,18.1,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:10,1664419210,18.69,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:11,1664419211,19.12,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:12,1664419212,18.39,12.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:13,1664419213,18.23,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:14,1664419214,18.68,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:15,1664419215,18.66,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
