Timestamp,UNIX,Apparent (VA),Active (W),kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-11-01 16:17:37,1667290657,16.11,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:38,1667290658,17.61,11.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:39,1667290659,17.55,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:40,1667290660,18.34,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:41,1667290661,17.89,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:42,1667290662,18.19,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:43,1667290663,18.54,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:44,1667290664,18.06,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:45,1667290665,17.91,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:46,1667290666,18.05,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:47,1667290667,17.59,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:48,1667290668,17.58,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:49,1667290669,27.55,15.53,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0
2022-11-01 16:17:50,1667290670,24.47,13.91,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0
2022-11-01 16:17:51,1667290671,24.46,13.75,0.0,0.0,0.0,0.0,0.0,11.48,0.0,0.0
2022-11-01 16:17:52,1667290672,59.75,47.68,0.0,0.0,0.0,0.0,0.0,46.37,0.0,0.0
2022-11-01 16:17:53,1667290673,36.06,26.08,0.0,0.0,0.0,0.0,0.0,24.84,0.0,0.0
2022-11-01 16:17:54,1667290674,41.7,30.34,0.0,0.0,0.0,0.0,0.0,28.62,0.0,0.0
2022-11-01 16:17:55,1667290675,33.41,21.76,0.0,0.0,0.0,0.0,0.0,20.47,0.0,0.0
2022-11-01 16:17:56,1667290676,33.49,22.22,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0
2022-11-01 16:17:57,1667290677,70.45,52.82,0.0,0.0,0.0,0.0,0.0,52.91,0.0,0.0
2022-11-01 16:17:58,1667290678,32.61,20.77,0.0,0.0,0.0,0.0,0.0,19.84,0.0,0.0
2022-11-01 16:17:59,1667290679,69.08,51.84,0.0,0.0,0.0,0.0,0.0,51.58,0.0,0.0
2022-11-01 16:18:00,1667290680,32.85,20.75,0.0,0.0,0.0,0.0,0.0,19.88,0.0,0.0
2022-11-01 16:18:01,1667290681,68.32,51.16,0.0,0.0,0.0,0.0,0.0,51.01,0.0,0.0
2022-11-01 16:18:02,1667290682,34.21,22.2,0.0,0.0,0.0,0.0,0.0,21.46,0.0,0.0
2022-11-01 16:18:03,1667290683,67.51,49.91,0.0,0.0,0.0,0.0,0.0,49.64,0.0,0.0
2022-11-01 16:18:04,1667290684,34.22,22.8,0.0,0.0,0.0,0.0,0.0,22.36,0.0,0.0
2022-11-01 16:18:05,1667290685,30.3,20.2,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0
2022-11-01 16:18:06,1667290686,30.58,20.39,0.0,0.0,0.0,0.0,0.0,20.58,0.0,0.0
2022-11-01 16:18:07,1667290687,30.35,20.15,0.0,0.0,0.0,0.0,0.0,20.47,0.0,0.0
