Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-01 16:17:37,1667290657,9.68,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:38,1667290658,11.41,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:39,1667290659,11.44,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:40,1667290660,12.45,18.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:41,1667290661,11.79,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:42,1667290662,12.33,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:43,1667290663,12.84,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:44,1667290664,11.98,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:45,1667290665,11.85,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:46,1667290666,12.08,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:47,1667290667,11.48,17.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:48,1667290668,11.33,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:49,1667290669,15.53,27.55,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:50,1667290670,13.91,24.47,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:51,1667290671,13.75,24.46,0.0,0.0,11.48,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:52,1667290672,47.68,59.75,0.0,0.0,46.37,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:53,1667290673,26.08,36.06,0.0,0.0,24.84,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:54,1667290674,30.34,41.7,0.0,0.0,28.62,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:55,1667290675,21.76,33.41,0.0,0.0,20.47,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:56,1667290676,22.22,33.49,0.0,0.0,21.62,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:57,1667290677,52.82,70.45,0.0,0.0,52.91,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:58,1667290678,20.77,32.61,0.0,0.0,19.84,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:59,1667290679,51.84,69.08,0.0,0.0,51.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:00,1667290680,20.75,32.85,0.0,0.0,19.88,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:01,1667290681,51.16,68.32,0.0,0.0,51.01,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:02,1667290682,22.2,34.21,0.0,0.0,21.46,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:03,1667290683,49.91,67.51,0.0,0.0,49.64,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:04,1667290684,22.8,34.22,0.0,0.0,22.36,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:05,1667290685,20.2,30.3,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:06,1667290686,20.39,30.58,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:07,1667290687,20.15,30.35,0.0,0.0,20.47,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:08,1667290688,20.24,30.51,0.0,0.0,20.37,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:09,1667290689,20.28,30.74,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:10,1667290690,20.25,30.52,0.0,0.0,20.27,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:11,1667290691,20.4,30.63,0.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:12,1667290692,20.26,30.4,0.0,0.0,20.34,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:13,1667290693,20.21,30.43,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:14,1667290694,20.2,30.41,0.0,0.0,20.35,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:15,1667290695,19.95,30.11,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:16,1667290696,20.44,30.81,0.0,0.0,20.31,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:17,1667290697,19.55,29.85,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:18,1667290698,19.38,29.67,0.0,0.0,21.06,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:19,1667290699,19.61,29.87,0.0,0.0,20.63,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:20,1667290700,19.67,29.92,0.0,0.0,20.89,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:21,1667290701,19.51,29.73,0.0,0.0,20.87,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:22,1667290702,19.4,29.63,0.0,0.0,20.71,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:23,1667290703,19.3,29.48,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:24,1667290704,19.34,29.62,0.0,0.0,20.47,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:25,1667290705,19.52,29.87,0.0,0.0,20.64,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:26,1667290706,19.31,29.63,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:27,1667290707,19.44,29.71,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:28,1667290708,19.39,29.81,0.0,0.0,20.67,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:29,1667290709,19.58,29.84,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:30,1667290710,19.51,29.95,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:31,1667290711,19.62,29.88,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:32,1667290712,19.36,29.45,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:33,1667290713,19.58,29.92,0.0,0.0,20.35,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:34,1667290714,19.62,29.9,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:35,1667290715,19.55,29.77,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:36,1667290716,19.46,29.77,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:37,1667290717,19.43,29.56,0.0,0.0,20.82,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:38,1667290718,19.51,29.8,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:39,1667290719,19.63,29.87,0.0,0.0,20.59,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:40,1667290720,19.4,29.76,0.0,0.0,20.59,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:41,1667290721,19.54,29.69,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:42,1667290722,19.43,29.52,0.0,0.0,20.69,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:43,1667290723,19.54,29.81,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:44,1667290724,19.36,29.63,0.0,0.0,20.62,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:45,1667290725,19.48,29.59,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:46,1667290726,19.61,29.87,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:47,1667290727,19.4,29.49,0.0,0.0,20.84,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:48,1667290728,19.66,30.0,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:49,1667290729,19.57,29.63,0.0,0.0,20.69,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:50,1667290730,19.57,29.9,0.0,0.0,20.64,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:51,1667290731,19.48,29.83,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:52,1667290732,19.3,29.48,0.0,0.0,20.35,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:53,1667290733,19.62,30.08,0.0,0.0,20.34,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:54,1667290734,19.2,29.16,0.0,0.0,20.66,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:55,1667290735,19.39,29.63,0.0,0.0,20.04,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:56,1667290736,19.51,29.53,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:57,1667290737,19.5,29.51,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:58,1667290738,19.4,29.89,0.0,0.0,20.26,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:59,1667290739,19.39,29.42,0.0,0.0,20.71,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:00,1667290740,19.67,30.13,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:01,1667290741,19.61,29.81,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:02,1667290742,19.48,29.42,0.0,0.0,20.45,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:03,1667290743,19.83,30.15,0.0,0.0,20.11,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:04,1667290744,19.49,29.57,0.0,0.0,20.26,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:05,1667290745,19.39,29.6,0.0,0.0,20.34,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:06,1667290746,19.38,29.71,0.0,0.0,20.42,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:07,1667290747,19.53,29.6,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0
