Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-08 10:39:23,1667875163,13.5,23.97,0.0,0.0,11.07,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:24,1667875164,13.2,23.72,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:25,1667875165,13.0,23.55,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:26,1667875166,13.35,24.05,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:27,1667875167,13.22,23.69,0.0,0.0,11.23,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:28,1667875168,13.27,23.87,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:29,1667875169,13.35,23.98,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:30,1667875170,13.21,23.91,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:31,1667875171,13.32,24.07,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:32,1667875172,13.58,24.05,0.0,0.0,11.41,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:33,1667875173,57.78,69.21,0.0,0.0,57.21,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:34,1667875174,21.26,32.18,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:35,1667875175,21.97,33.02,0.0,0.0,20.55,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:36,1667875176,21.75,32.66,0.0,0.0,20.98,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:37,1667875177,21.81,32.84,0.0,0.0,20.39,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:38,1667875178,21.43,32.59,0.0,0.0,19.55,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:39,1667875179,21.14,32.35,0.0,0.0,19.24,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:40,1667875180,21.15,32.36,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:41,1667875181,21.0,32.05,0.0,0.0,19.66,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:42,1667875182,20.85,32.18,0.0,0.0,19.53,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:43,1667875183,20.81,32.15,0.0,0.0,19.67,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:44,1667875184,20.64,31.99,0.0,0.0,19.26,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:45,1667875185,20.72,32.16,0.0,0.0,19.39,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:46,1667875186,20.99,32.22,0.0,0.0,19.57,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:47,1667875187,20.98,32.09,0.0,0.0,19.38,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:48,1667875188,20.98,32.22,0.0,0.0,19.51,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:49,1667875189,20.6,32.01,0.0,0.0,19.26,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:50,1667875190,20.86,32.27,0.0,0.0,19.22,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:51,1667875191,20.82,32.29,0.0,0.0,19.27,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:52,1667875192,20.55,32.03,0.0,0.0,19.01,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:53,1667875193,20.95,32.35,0.0,0.0,19.18,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:54,1667875194,34.25,47.25,0.0,0.0,32.84,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:55,1667875195,48.0,64.5,0.0,0.0,47.21,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:56,1667875196,22.85,34.36,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:57,1667875197,50.78,68.08,0.0,0.0,50.12,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:58,1667875198,20.79,32.24,0.0,0.0,19.23,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:59,1667875199,54.85,72.84,0.0,0.0,54.4,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:00,1667875200,21.0,32.31,0.0,0.0,19.28,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:01,1667875201,51.1,68.01,0.0,0.0,50.31,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:02,1667875202,21.09,31.8,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:03,1667875203,19.96,30.11,0.0,0.0,20.48,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:04,1667875204,19.8,29.94,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:05,1667875205,19.9,29.97,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:06,1667875206,19.88,29.82,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:07,1667875207,19.9,29.89,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:08,1667875208,20.08,30.12,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:09,1667875209,19.91,30.05,0.0,0.0,20.17,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:10,1667875210,19.75,29.94,0.0,0.0,20.31,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:11,1667875211,20.02,30.06,0.0,0.0,20.35,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:12,1667875212,19.94,29.92,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:13,1667875213,19.78,29.89,0.0,0.0,20.37,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:14,1667875214,19.87,29.93,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:15,1667875215,19.78,29.88,0.0,0.0,20.19,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:16,1667875216,19.99,29.97,0.0,0.0,20.24,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:17,1667875217,20.18,30.17,0.0,0.0,20.68,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:18,1667875218,20.3,30.26,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:19,1667875219,20.35,30.58,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:20,1667875220,19.89,30.03,0.0,0.0,20.34,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:21,1667875221,20.34,30.55,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:22,1667875222,20.07,30.13,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:23,1667875223,19.94,30.2,0.0,0.0,20.76,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:24,1667875224,19.86,30.06,0.0,0.0,20.62,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:25,1667875225,20.09,30.32,0.0,0.0,20.66,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:26,1667875226,20.17,30.4,0.0,0.0,20.42,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:27,1667875227,19.73,29.94,0.0,0.0,20.52,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:28,1667875228,20.07,30.16,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0
