Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-10 11:53:42,1668052422,18.42,30.54,0.0,0.0,11.12,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:53:43,1668052423,18.78,30.86,0.0,0.0,11.1,0.15,0.0,0.0,0.0,0.0
2022-11-10 11:53:44,1668052424,18.61,30.8,0.0,0.0,11.13,0.13,0.0,0.0,0.0,0.0
2022-11-10 11:53:45,1668052425,18.74,30.63,0.0,0.0,11.08,0.14,0.0,0.0,0.0,0.0
2022-11-10 11:53:46,1668052426,18.81,30.83,0.0,0.0,11.13,0.16,0.0,0.0,0.0,0.0
2022-11-10 11:53:47,1668052427,18.98,30.87,0.0,0.0,11.12,0.16,0.0,0.0,0.0,0.0
2022-11-10 11:53:48,1668052428,18.72,30.76,0.0,0.0,11.11,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:53:49,1668052429,18.89,30.88,0.0,0.0,10.94,0.18,0.0,0.0,0.0,0.0
2022-11-10 11:53:50,1668052430,18.79,30.83,0.0,0.0,10.99,0.18,0.0,0.0,0.0,0.0
2022-11-10 11:53:51,1668052431,18.66,30.67,0.0,0.0,11.07,0.15,0.0,0.0,0.0,0.0
2022-11-10 11:53:52,1668052432,28.56,41.87,0.0,0.0,21.38,0.13,0.0,0.0,0.0,0.0
2022-11-10 11:53:53,1668052433,50.9,63.08,0.0,0.0,45.44,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:53:54,1668052434,24.5,38.25,0.0,0.0,18.12,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:53:55,1668052435,33.75,48.19,0.0,0.0,27.98,0.15,0.0,0.0,0.0,0.0
2022-11-10 11:53:56,1668052436,25.86,39.79,0.0,0.0,20.11,0.13,0.0,0.0,0.0,0.0
2022-11-10 11:53:57,1668052437,52.37,70.96,0.0,0.0,47.37,0.27,0.0,0.0,0.0,0.0
2022-11-10 11:53:58,1668052438,26.82,40.6,0.0,0.0,21.08,0.14,0.0,0.0,0.0,0.0
2022-11-10 11:53:59,1668052439,51.62,70.12,0.0,0.0,46.67,0.23,0.0,0.0,0.0,0.0
2022-11-10 11:54:00,1668052440,27.28,40.96,0.0,0.0,21.56,0.14,0.0,0.0,0.0,0.0
2022-11-10 11:54:01,1668052441,50.04,68.17,0.0,0.0,45.06,0.29,0.0,0.0,0.0,0.0
2022-11-10 11:54:02,1668052442,27.81,41.38,0.0,0.0,22.07,0.14,0.0,0.0,0.0,0.0
2022-11-10 11:54:03,1668052443,49.98,68.59,0.0,0.0,45.01,0.25,0.0,0.0,0.0,0.0
2022-11-10 11:54:04,1668052444,27.88,40.97,0.0,0.0,22.81,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:54:05,1668052445,23.97,35.73,0.0,0.0,20.48,0.16,0.0,0.0,0.0,0.0
2022-11-10 11:54:06,1668052446,23.93,35.83,0.0,0.0,20.17,0.12,0.0,0.0,0.0,0.0
2022-11-10 11:54:07,1668052447,23.79,35.49,0.0,0.0,20.16,0.11,0.0,0.0,0.0,0.0
2022-11-10 11:54:08,1668052448,23.9,35.63,0.0,0.0,20.12,0.24,0.0,0.0,0.0,0.0
2022-11-10 11:54:09,1668052449,23.91,35.62,0.0,0.0,20.1,0.17,0.0,0.0,0.0,0.0
2022-11-10 11:54:10,1668052450,23.79,35.43,0.0,0.0,19.99,0.15,0.0,0.0,0.0,0.0
2022-11-10 11:54:11,1668052451,23.97,35.78,0.0,0.0,20.14,0.14,0.0,0.0,0.0,0.0
2022-11-10 11:54:12,1668052452,23.86,35.47,0.0,0.0,20.0,0.11,0.0,0.0,0.0,0.0
2022-11-10 11:54:13,1668052453,24.04,35.81,0.0,0.0,20.24,0.09,0.0,0.0,0.0,0.0
2022-11-10 11:54:14,1668052454,23.76,35.53,0.0,0.0,19.98,0.13,0.0,0.0,0.0,0.0
2022-11-10 11:54:15,1668052455,23.8,35.46,0.0,0.0,20.0,0.12,0.0,0.0,0.0,0.0
2022-11-10 11:54:16,1668052456,23.67,35.15,0.0,0.0,20.0,0.09,0.0,0.0,0.0,0.0
