Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-09 10:00:06,1667959206,80.56,124.56,65.42,0.0,0.0,15.14,0.0,0.0,0.0,0.0
2022-11-09 10:00:07,1667959207,80.39,124.5,65.61,0.0,0.0,14.78,0.0,0.0,0.0,0.0
2022-11-09 10:00:08,1667959208,80.31,124.51,65.54,0.0,0.0,14.77,0.0,0.0,0.0,0.0
2022-11-09 10:00:09,1667959209,80.98,125.06,65.96,0.0,0.0,15.02,0.0,0.0,0.0,0.0
2022-11-09 10:00:10,1667959210,80.96,124.88,65.51,0.0,0.0,15.45,0.0,0.0,0.0,0.0
2022-11-09 10:00:11,1667959211,79.59,123.35,64.07,0.0,0.0,15.52,0.0,0.0,0.0,0.0
2022-11-09 10:00:12,1667959212,80.23,124.62,65.2,0.0,0.0,15.03,0.0,0.0,0.0,0.0
2022-11-09 10:00:13,1667959213,80.59,124.95,65.72,0.0,0.0,14.87,0.0,0.0,0.0,0.0
2022-11-09 10:00:14,1667959214,79.89,124.33,64.89,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2022-11-09 10:00:15,1667959215,80.54,124.83,65.38,0.0,0.0,15.16,0.0,0.0,0.0,0.0
2022-11-09 10:00:16,1667959216,80.05,124.5,65.11,0.0,0.0,14.94,0.0,0.0,0.0,0.0
2022-11-09 10:00:17,1667959217,79.88,123.97,64.72,0.0,0.0,15.16,0.0,0.0,0.0,0.0
2022-11-09 10:00:18,1667959218,80.42,125.05,65.53,0.0,0.0,14.89,0.0,0.0,0.0,0.0
2022-11-09 10:00:19,1667959219,79.71,123.81,64.55,0.0,0.0,15.16,0.0,0.0,0.0,0.0
2022-11-09 10:00:20,1667959220,80.59,125.22,65.73,0.0,0.0,14.86,0.0,0.0,0.0,0.0
2022-11-09 10:00:21,1667959221,81.06,125.98,66.2,0.0,0.0,14.86,0.0,0.0,0.0,0.0
2022-11-09 10:00:22,1667959222,81.07,125.36,65.78,0.0,0.0,15.29,0.0,0.0,0.0,0.0
2022-11-09 10:00:23,1667959223,81.01,125.74,66.21,0.0,0.0,14.8,0.0,0.0,0.0,0.0
2022-11-09 10:00:24,1667959224,81.02,125.98,65.87,0.0,0.0,15.15,0.0,0.0,0.0,0.0
2022-11-09 10:00:25,1667959225,340.45,387.45,65.11,0.0,0.0,275.34,0.0,0.0,0.0,0.0
2022-11-09 10:00:26,1667959226,148.4,192.37,65.71,0.0,0.0,82.69,0.0,0.0,0.0,0.0
2022-11-09 10:00:27,1667959227,575.66,622.81,64.7,0.0,0.0,510.96,0.0,0.0,0.0,0.0
2022-11-09 10:00:28,1667959228,223.17,263.21,64.74,0.0,0.0,158.43,0.0,0.0,0.0,0.0
2022-11-09 10:00:29,1667959229,221.77,262.23,64.85,0.0,0.0,156.92,0.0,0.0,0.0,0.0
2022-11-09 10:00:30,1667959230,221.95,262.83,65.26,0.0,0.0,156.69,0.0,0.0,0.0,0.0
2022-11-09 10:00:31,1667959231,219.18,259.72,64.48,0.0,0.0,154.7,0.0,0.0,0.0,0.0
2022-11-09 10:00:32,1667959232,218.92,260.15,65.08,0.0,0.0,153.84,0.0,0.0,0.0,0.0
2022-11-09 10:00:33,1667959233,220.1,261.08,65.29,0.0,0.0,154.81,0.0,0.0,0.0,0.0
2022-11-09 10:00:34,1667959234,544.59,587.1,64.45,0.0,0.0,480.14,0.0,0.0,0.0,0.0
2022-11-09 10:00:35,1667959235,2065.04,2102.04,64.37,0.0,0.0,2000.67,0.0,0.0,0.0,0.0
2022-11-09 10:00:36,1667959236,2042.58,2078.71,64.46,0.0,0.0,1978.12,0.0,0.0,0.0,0.0
2022-11-09 10:00:37,1667959237,2028.65,2063.77,64.99,0.0,0.0,1963.66,0.0,0.0,0.0,0.0
2022-11-09 10:00:38,1667959238,2015.26,2050.79,64.44,0.0,0.0,1950.82,0.0,0.0,0.0,0.0
2022-11-09 10:00:39,1667959239,2005.06,2040.64,64.32,0.0,0.0,1940.74,0.0,0.0,0.0,0.0
2022-11-09 10:00:40,1667959240,1996.01,2031.36,64.33,0.0,0.0,1931.68,0.0,0.0,0.0,0.0
2022-11-09 10:00:41,1667959241,1989.73,2025.12,64.62,0.0,0.0,1925.11,0.0,0.0,0.0,0.0
2022-11-09 10:00:42,1667959242,1988.4,2023.61,64.89,0.0,0.0,1923.51,0.0,0.0,0.0,0.0
2022-11-09 10:00:43,1667959243,1984.03,2019.36,64.98,0.0,0.0,1919.05,0.0,0.0,0.0,0.0
