Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-09-29 10:39:30,1664419170,11.535714285714286,17.909285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:00,1664419200,11.743666666666666,18.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:30,1664419230,17.601666666666667,24.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.263333333333334
2022-09-29 10:41:00,1664419260,2021.756,2022.6823333333327,0.0,0.0,0.0,0.0,2001.128333333333,0.0,0.0,0.0
2022-09-29 10:41:30,1664419290,4241.174333333333,4241.261666666667,0.0,0.0,0.0,0.0,2148.7376666666664,0.0,0.0,2065.5023333333334
2022-09-29 10:42:00,1664419320,2387.114666666667,2387.285666666666,0.0,0.0,0.0,0.0,167.64933333333332,0.0,0.0,2218.902
2022-09-29 10:42:30,1664419350,182.63366666666667,186.805,0.0,0.0,0.0,0.0,0.0006666666666666,0.0,0.0,176.282
2022-09-29 10:43:00,1664419380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:43:30,1664419410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:44:00,1664419440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:44:30,1664419470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:45:00,1664419500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:45:30,1664419530,9.018,13.595666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:46:00,1664419560,12.619,18.710666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033
2022-09-29 10:46:30,1664419590,2569.923666666667,2575.169,0.0,0.0,0.0,0.0,0.0,0.0,2542.632,0.0156666666666666
2022-09-29 10:47:00,1664419620,4011.616,4015.244,0.0,0.0,0.0,0.0,0.0,0.0,3474.5036666666665,502.6526666666667
2022-09-29 10:47:30,1664419650,5658.768,5667.431333333333,0.0,0.0,0.0,0.0,0.0,0.0,3419.0153333333337,2199.402
2022-09-29 10:48:00,1664419680,4083.169333333333,4096.173,0.0,0.0,0.0,0.0,0.0,0.0,2043.2403333333327,2015.5853333333328
2022-09-29 10:48:30,1664419710,5.815666666666667,8.965333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:49:00,1664419740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:49:30,1664419770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:50:00,1664419800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:50:30,1664419830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:51:00,1664419860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:51:30,1664419890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:52:00,1664419920,0.0,0.0,0.0,0.0,1.873,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:52:30,1664419950,0.0,0.0,0.0,0.0,35.04933333333334,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:53:00,1664419980,0.0,0.0,0.0,0.0,37.59866666666667,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:53:30,1664420010,0.0,0.0,0.0,0.0,34.26933333333333,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:54:00,1664420040,0.0,0.0,0.0,0.0,34.89033333333334,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:54:30,1664420070,0.0,0.0,21.133666666666667,0.0,34.169333333333334,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:55:00,1664420100,0.0,0.0,8.255,0.0,34.3,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:55:30,1664420130,0.0,0.0,8.604000000000001,0.0,34.552,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:56:00,1664420160,0.0,0.0,8.386333333333333,0.0,34.239333333333335,0.0,0.0,0.0,0.0,0.0
