Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-08 10:39:21,1667875161,13.5,23.97,0.0,0.0,11.07,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:24,1667875164,13.183333333333332,23.77333333333333,0.0,0.0,11.316666666666668,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:27,1667875167,13.28,23.846666666666668,0.0,0.0,11.28,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:30,1667875170,13.37,24.01,0.0,0.0,11.366666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:33,1667875173,33.67,44.803333333333335,0.0,0.0,32.583333333333336,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:36,1667875176,21.66333333333333,32.696666666666665,0.0,0.0,20.30666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:39,1667875179,21.096666666666668,32.25333333333333,0.0,0.0,19.433333333333334,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:42,1667875182,20.766666666666666,32.10666666666666,0.0,0.0,19.486666666666668,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:45,1667875185,20.896666666666665,32.156666666666666,0.0,0.0,19.44666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:48,1667875188,20.813333333333333,32.166666666666664,0.0,0.0,19.33,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:51,1667875191,20.773333333333333,32.223333333333336,0.0,0.0,19.15333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:54,1667875194,35.03333333333333,48.70333333333334,0.0,0.0,33.75333333333334,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:39:57,1667875197,42.14,57.72,0.0,0.0,41.25,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:00,1667875200,31.063333333333333,44.04,0.0,0.0,30.066666666666663,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:03,1667875203,19.886666666666667,30.006666666666664,0.0,0.0,20.59,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:06,1667875206,19.953333333333333,29.94333333333333,0.0,0.0,20.633333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:09,1667875209,19.89333333333333,30.016666666666666,0.0,0.0,20.276666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:12,1667875212,19.863333333333333,29.913333333333338,0.0,0.0,20.313333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:15,1667875215,19.98333333333333,30.006666666666664,0.0,0.0,20.37,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:18,1667875218,20.180000000000003,30.290000000000003,0.0,0.0,20.46,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:21,1667875221,20.116666666666667,30.293333333333333,0.0,0.0,20.633333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:24,1667875224,20.040000000000003,30.26,0.0,0.0,20.566666666666663,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:27,1667875227,20.006666666666664,30.113333333333333,0.0,0.0,20.58333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:30,1667875230,20.03333333333333,30.26333333333333,0.0,0.0,20.596666666666668,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:33,1667875233,20.57,30.756666666666664,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:36,1667875236,20.48,30.796666666666667,0.0,0.0,20.24,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:39,1667875239,20.636666666666667,30.92,0.0,0.0,20.386666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:42,1667875242,20.576666666666668,30.790000000000003,0.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:45,1667875245,20.633333333333333,30.796666666666667,0.0,0.0,20.346666666666668,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:48,1667875248,20.21333333333333,30.48333333333333,0.0,0.0,20.65333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:51,1667875251,19.926666666666662,30.136666666666667,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:54,1667875254,20.126666666666665,30.35333333333333,0.0,0.0,20.57,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:40:57,1667875257,20.156666666666663,30.28,0.0,0.0,20.436666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:41:00,1667875260,20.316666666666663,30.48,0.0,0.0,20.043333333333333,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:41:03,1667875263,20.523333333333333,30.67333333333333,0.0,0.0,20.126666666666665,0.0,0.0,0.0,0.0,0.0
2022-11-08 10:41:06,1667875266,20.40333333333333,30.50333333333333,0.0,0.0,20.146666666666665,0.0,0.0,0.0,0.0,0.0
