Timestamp,Active (W)
2022-11-08 17:33:00,0.0
2022-11-08 17:33:01,0.0
2022-11-08 17:33:02,0.0
2022-11-08 17:33:03,0.0
2022-11-08 17:33:04,0.0
2022-11-08 17:33:05,0.0
2022-11-08 17:33:06,0.0
2022-11-08 17:33:07,0.0
2022-11-08 17:33:08,0.0
2022-11-08 17:33:09,0.0
2022-11-08 17:33:10,0.0
2022-11-08 17:33:11,0.0
2022-11-08 17:33:12,0.0
2022-11-08 17:33:13,0.0
2022-11-08 17:33:14,0.0
2022-11-08 17:33:15,0.0
2022-11-08 17:33:16,0.0
2022-11-08 17:33:17,0.0
2022-11-08 17:33:18,0.0
2022-11-08 17:33:19,0.0
2022-11-08 17:33:20,0.0
2022-11-08 17:33:21,0.0
2022-11-08 17:33:22,0.0
2022-11-08 17:33:23,0.0
2022-11-08 17:33:24,0.0
2022-11-08 17:33:25,0.0
2022-11-08 17:33:26,0.0
2022-11-08 17:33:27,0.0
2022-11-08 17:33:28,0.0
2022-11-08 17:33:29,0.0
2022-11-08 17:33:30,0.0
2022-11-08 17:33:31,0.0
2022-11-08 17:33:32,0.0
2022-11-08 17:33:33,0.0
2022-11-08 17:33:34,0.0
2022-11-08 17:33:35,0.0
2022-11-08 17:33:36,0.0
2022-11-08 17:33:37,0.0
2022-11-08 17:33:38,0.0
2022-11-08 17:33:39,0.0
2022-11-08 17:33:40,0.0
2022-11-08 17:33:41,0.0
2022-11-08 17:33:42,0.0
2022-11-08 17:33:43,0.0
2022-11-08 17:33:44,0.0
2022-11-08 17:33:45,0.0
2022-11-08 17:33:46,0.0
2022-11-08 17:33:47,0.0
2022-11-08 17:33:48,0.0
2022-11-08 17:33:49,0.0
2022-11-08 17:33:50,0.0
2022-11-08 17:33:51,0.0
2022-11-08 17:33:52,0.0
2022-11-08 17:33:53,0.0
2022-11-08 17:33:54,0.0
2022-11-08 17:33:55,0.0
2022-11-08 17:33:56,0.0
2022-11-08 17:33:57,0.0
2022-11-08 17:33:58,0.0
2022-11-08 17:33:59,0.0
2022-11-08 17:34:00,0.0
2022-11-08 17:34:01,0.0
2022-11-08 17:34:02,0.0
2022-11-08 17:34:03,0.0
2022-11-08 17:34:04,0.0
