Timestamp,UNIX,Apparent (VA),Active (W),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-09-27 15:52:30,1664265150,22.12,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:33,1664265153,22.27,16.44666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:36,1664265156,22.42,16.616666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:39,1664265159,22.47,16.576666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:42,1664265162,22.12,16.313333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:45,1664265165,21.993333333333336,16.076666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:48,1664265168,21.956666666666667,16.106666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:51,1664265171,22.09,16.036666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:54,1664265174,22.430000000000003,16.563333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:57,1664265177,22.23,16.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:00,1664265180,22.55666666666667,16.743333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:03,1664265183,22.376666666666665,16.326666666666664,0.0,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0
2022-09-27 15:53:06,1664265186,21.14,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:09,1664265189,21.76333333333333,15.593333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:12,1664265192,22.293333333333333,16.473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:15,1664265195,22.403333333333336,16.456666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:18,1664265198,22.07,16.05333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:21,1664265201,22.16,16.243333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:24,1664265204,22.81,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:27,1664265207,22.723333333333333,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:30,1664265210,22.41,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:33,1664265213,22.666666666666668,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:36,1664265216,22.336666666666662,16.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:39,1664265219,22.096666666666664,16.103333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:42,1664265222,22.416666666666668,16.513333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:45,1664265225,22.276666666666667,16.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:48,1664265228,22.49,16.576666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:51,1664265231,21.383333333333336,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:54,1664265234,21.313333333333333,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
