Timestamp,UNIX,Apparent (VA),Active (W),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-09 10:00:06,1667959206,124.52333333333333,80.42,65.52333333333333,0.0,0.0,14.896666666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:09,1667959209,124.43,80.51,65.17999999999999,0.0,0.0,15.329999999999998,0.0,0.0,0.0,0.0
2022-11-09 10:00:12,1667959212,124.63333333333333,80.23666666666666,65.27,0.0,0.0,14.966666666666669,0.0,0.0,0.0,0.0
2022-11-09 10:00:15,1667959215,124.43333333333334,80.15666666666667,65.07,0.0,0.0,15.086666666666666,0.0,0.0,0.0,0.0
2022-11-09 10:00:18,1667959218,124.69333333333331,80.24,65.27,0.0,0.0,14.97,0.0,0.0,0.0,0.0
2022-11-09 10:00:21,1667959221,125.69333333333331,81.04666666666667,66.06333333333333,0.0,0.0,14.983333333333334,0.0,0.0,0.0,0.0
2022-11-09 10:00:24,1667959224,235.26666666666665,189.95666666666668,65.56333333333333,0.0,0.0,124.39333333333332,0.0,0.0,0.0,0.0
2022-11-09 10:00:27,1667959227,382.75,340.2,64.76333333333334,0.0,0.0,275.43666666666667,0.0,0.0,0.0,0.0
2022-11-09 10:00:30,1667959230,260.90000000000003,220.01666666666665,64.94,0.0,0.0,155.07666666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:33,1667959233,983.4066666666668,943.2433333333332,64.70333333333333,0.0,0.0,878.54,0.0,0.0,0.0,0.0
2022-11-09 10:00:36,1667959236,2064.4233333333336,2028.83,64.63,0.0,0.0,1964.2,0.0,0.0,0.0,0.0
2022-11-09 10:00:39,1667959239,2032.3733333333328,1996.9333333333327,64.42333333333333,0.0,0.0,1932.51,0.0,0.0,0.0,0.0
2022-11-09 10:00:42,1667959242,1980.496666666667,1943.723333333333,65.08,0.0,0.0,1878.6433333333327,0.0,0.0,0.0,0.0
2022-11-09 10:00:45,1667959245,281.8066666666667,238.57666666666668,64.71666666666667,0.0,0.0,173.86,0.0,0.0,0.0,0.0
2022-11-09 10:00:48,1667959248,282.3,239.64,64.61,0.0,0.0,175.03,0.0,0.0,0.0,0.0
2022-11-09 10:00:51,1667959251,282.2733333333333,239.04,64.75,0.0,0.0,174.29,0.0,0.0,0.0,0.0
