Timestamp,UNIX,Apparent (VA),Active (W),kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-11-01 16:17:30,1667290650,28.97608695652174,19.885217391304348,0.0,0.0,0.0,0.0,0.0,13.081304347826087,0.0,0.0
2022-11-01 16:18:00,1667290680,32.98433333333333,22.093,0.0,0.0,0.0,0.0,0.0,22.612,0.0,0.0
2022-11-01 16:18:30,1667290710,29.709666666666667,19.48733333333333,0.0,0.0,0.0,0.0,0.0,20.551666666666662,0.0,0.0
2022-11-01 16:19:00,1667290740,29.736666666666668,19.592,0.0,0.0,0.0,0.0,0.0,20.201666666666664,0.0,0.0
2022-11-01 16:19:30,1667290770,29.59633333333333,19.574333333333332,0.0,0.0,0.0,0.0,0.0,19.933666666666667,0.0,0.0
2022-11-01 16:20:00,1667290800,29.419666666666668,19.46933333333333,0.0,0.0,0.0,0.0,0.0,19.99566666666667,0.0,0.0
2022-11-01 16:20:30,1667290830,29.058,19.268666666666665,0.0,0.0,0.0,0.0,0.0,19.92233333333333,0.0,0.0
2022-11-01 16:21:00,1667290860,29.020333333333333,19.356,0.0,0.0,0.0,0.0,0.0,19.828666666666667,0.0,0.0
2022-11-01 16:21:30,1667290890,29.115333333333336,19.438333333333333,0.0,0.0,0.0,0.0,0.0,19.76633333333333,0.0,0.0
2022-11-01 16:22:00,1667290920,41.747,29.231666666666666,0.0,0.0,0.0,0.0,0.0,29.15833333333333,0.0,0.0
2022-11-01 16:22:30,1667290950,82.42533333333333,60.62966666666667,0.0,0.0,0.0,0.0,0.0,60.20466666666666,0.0,0.0
2022-11-01 16:23:00,1667290980,73.35466666666666,53.70366666666666,0.0,0.0,0.0,0.0,0.0,53.016,0.0,0.0
2022-11-01 16:23:30,1667291010,90.75733333333332,67.29866666666666,0.0,0.0,0.0,0.0,0.0,67.02366666666667,0.0,0.0
2022-11-01 16:24:00,1667291040,90.202,66.949,0.0,0.0,0.0,0.0,0.0,66.64033333333333,0.0,0.0
2022-11-01 16:24:30,1667291070,91.124,67.52966666666666,0.0,0.0,0.0,0.0,0.0,67.18133333333334,0.0,0.0
2022-11-01 16:25:00,1667291100,74.20766666666667,54.22533333333333,0.0,0.0,0.0,0.0,0.0,53.683,0.0,0.0
2022-11-01 16:25:30,1667291130,95.23933333333336,71.45733333333332,0.0006666666666666,0.0,0.0,0.0,0.0,68.37366666666667,0.0,0.0
2022-11-01 16:26:00,1667291160,92.321,68.539,0.0,0.0,0.0,0.0,0.0,68.27366666666667,0.0,0.0
2022-11-01 16:26:30,1667291190,90.01033333333334,66.813,0.0,0.0,0.0,0.0,0.0,66.60666666666667,0.0,0.0
2022-11-01 16:27:00,1667291220,90.323,67.00399999999999,0.0,0.0,0.0,0.0,0.0,66.76,0.0,0.0
2022-11-01 16:27:30,1667291250,90.56633333333332,67.159,0.0,0.0,0.0,0.0,0.0,66.81233333333333,0.0,0.0
2022-11-01 16:28:00,1667291280,1330.332,1319.2959999999998,1262.4316666666666,0.0,0.0,0.0,0.0,67.736,0.0,0.0
