Timestamp,UNIX,Apparent (VA),Active (W),kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-09-29 10:39:30,1664419170,17.909285714285712,11.535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:00,1664419200,18.083,11.743666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:40:30,1664419230,24.272,17.601666666666667,0.0,0.0,0.0,6.263333333333334,0.0,0.0,0.0,0.0
2022-09-29 10:41:00,1664419260,2022.6823333333332,2021.756,2001.128333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:41:30,1664419290,4241.261666666667,4241.174333333333,2148.7376666666664,0.0,0.0,2065.5023333333334,0.0,0.0,0.0,0.0
2022-09-29 10:42:00,1664419320,2387.285666666666,2387.114666666667,167.64933333333332,0.0,0.0,2218.902,0.0,0.0,0.0,0.0
2022-09-29 10:42:30,1664419350,186.805,182.63366666666667,0.0006666666666666,0.0,0.0,176.282,0.0,0.0,0.0,0.0
2022-09-29 10:43:00,1664419380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:43:30,1664419410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:44:00,1664419440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:44:30,1664419470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:45:00,1664419500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:45:30,1664419530,13.595666666666666,9.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:46:00,1664419560,18.710666666666665,12.619,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0
2022-09-29 10:46:30,1664419590,2575.169,2569.923666666667,0.0,0.0,2542.632,0.0156666666666666,0.0,0.0,0.0,0.0
2022-09-29 10:47:00,1664419620,4015.244,4011.616,0.0,0.0,3474.5036666666665,502.6526666666667,0.0,0.0,0.0,0.0
2022-09-29 10:47:30,1664419650,5667.431333333333,5658.768,0.0,0.0,3419.0153333333337,2199.402,0.0,0.0,0.0,0.0
2022-09-29 10:48:00,1664419680,4096.173,4083.169333333333,0.0,0.0,2043.2403333333332,2015.5853333333328,0.0,0.0,0.0,0.0
2022-09-29 10:48:30,1664419710,8.965333333333332,5.815666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:49:00,1664419740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:49:30,1664419770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:50:00,1664419800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:50:30,1664419830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:51:00,1664419860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:51:30,1664419890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29 10:52:00,1664419920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873,0.0,0.0
2022-09-29 10:52:30,1664419950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04933333333334,0.0,0.0
2022-09-29 10:53:00,1664419980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.59866666666667,0.0,0.0
2022-09-29 10:53:30,1664420010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26933333333333,0.0,0.0
2022-09-29 10:54:00,1664420040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89033333333334,0.0,0.0
2022-09-29 10:54:30,1664420070,0.0,0.0,0.0,0.0,0.0,0.0,21.133666666666667,34.169333333333334,0.0,0.0
2022-09-29 10:55:00,1664420100,0.0,0.0,0.0,0.0,0.0,0.0,8.255,34.3,0.0,0.0
2022-09-29 10:55:30,1664420130,0.0,0.0,0.0,0.0,0.0,0.0,8.604000000000001,34.552,0.0,0.0
2022-09-29 10:56:00,1664420160,0.0,0.0,0.0,0.0,0.0,0.0,8.386333333333333,34.239333333333335,0.0,0.0
2022-09-29 10:56:30,1664420190,0.0,0.0,0.0,0.0,0.0,0.0,8.279666666666667,34.28933333333334,0.0,0.0
2022-09-29 10:57:00,1664420220,0.0,0.0,0.0,0.0,0.0,0.0,8.711,43.36866666666666,0.0,0.0
2022-09-29 10:57:30,1664420250,0.0,0.0,0.0,0.0,0.0,0.0,8.497333333333334,66.79366666666667,0.0,0.0
2022-09-29 10:58:00,1664420280,0.0,0.0,0.0,0.0,0.0,0.0,8.36,61.96933333333333,0.0,0.0
2022-09-29 10:58:30,1664420310,0.0,0.0,0.0,0.0,0.0,0.0,8.355333333333332,72.74366666666667,0.0,0.0
2022-09-29 10:59:00,1664420340,0.0,0.0,0.0,0.0,0.0,0.0,8.291,72.93266666666666,0.0,0.0
2022-09-29 10:59:30,1664420370,49.555,36.30733333333333,0.0073333333333333,0.0,0.0,0.0,8.140666666666666,74.11166666666666,0.0,0.0
2022-09-29 11:00:00,1664420400,108.99833333333332,78.44200000000001,0.2446666666666666,0.0,0.0033333333333333,0.0,7.734333333333334,62.53633333333333,0.0,0.0
2022-09-29 11:00:30,1664420430,3543.200333333333,3489.998,0.6533333333333334,0.0,3382.2673333333337,0.0,6.913333333333333,74.10066666666667,0.0,0.0
2022-09-29 11:01:00,1664420460,5501.616333333333,5459.300333333334,625.295,0.0,3401.266666666667,0.0,6.494333333333333,72.06866666666666,0.0,0.0
2022-09-29 11:01:30,1664420490,4730.366,4685.079666666667,696.3889999999999,0.0,2427.2850000000003,0.0,6.231333333333334,74.30433333333333,0.0,0.0
