Timestamp,Apparent (VA),Active (W)
2022-11-08 15:29:20,8.75,2.23
2022-11-08 15:29:21,8.73,2.14
2022-11-08 15:29:22,8.84,2.32
2022-11-08 15:29:23,8.53,2.15
2022-11-08 15:29:24,8.91,2.32
2022-11-08 15:29:25,8.6,2.22
2022-11-08 15:29:26,8.56,2.13
2022-11-08 15:29:27,29.69,20.89
2022-11-08 15:29:28,25.34,15.7
2022-11-08 15:29:29,25.53,16.17
2022-11-08 15:29:30,25.84,16.19
2022-11-08 15:29:31,25.5,16.19
2022-11-08 15:29:32,25.62,16.14
2022-11-08 15:29:33,25.5,16.11
2022-11-08 15:29:34,25.74,16.53
2022-11-08 15:29:35,45.47,35.58
2022-11-08 15:29:36,323.92,314.0
2022-11-08 15:29:37,476.29,462.42
2022-11-08 15:29:38,222.74,218.66
2022-11-08 15:29:39,159.43,155.14
2022-11-08 15:29:40,159.17,154.98
2022-11-08 15:29:41,159.15,154.87
2022-11-08 15:29:42,159.45,155.22
2022-11-08 15:29:43,159.09,154.91
2022-11-08 15:29:44,1002.99,995.85
2022-11-08 15:29:45,1924.97,1924.05
2022-11-08 15:29:46,1904.68,1903.74
2022-11-08 15:29:47,1891.55,1890.62
2022-11-08 15:29:48,1879.87,1878.94
2022-11-08 15:29:49,1870.87,1869.93
2022-11-08 15:29:50,1865.35,1864.43
2022-11-08 15:29:51,1860.45,1859.52
2022-11-08 15:29:52,1856.81,1855.9
2022-11-08 15:29:53,1854.01,1853.1
2022-11-08 15:29:54,1143.69,1138.43
2022-11-08 15:29:55,179.62,174.01
2022-11-08 15:29:56,178.98,173.59
2022-11-08 15:29:57,178.58,173.24
2022-11-08 15:29:58,178.21,172.85
2022-11-08 15:29:59,178.39,173.01
2022-11-08 15:30:00,178.28,173.04
2022-11-08 15:30:01,177.84,172.57
2022-11-08 15:30:02,177.94,172.48
2022-11-08 15:30:03,177.43,171.95
2022-11-08 15:30:04,857.22,853.62
2022-11-08 15:30:05,1924.76,1924.49
2022-11-08 15:30:06,1908.68,1908.4
2022-11-08 15:30:07,1897.14,1896.87
2022-11-08 15:30:08,1889.55,1889.27
2022-11-08 15:30:09,1883.08,1882.8
2022-11-08 15:30:10,1878.25,1877.97
2022-11-08 15:30:11,1874.38,1874.11
2022-11-08 15:30:12,1870.24,1869.96
2022-11-08 15:30:13,1866.35,1866.07
2022-11-08 15:30:14,1328.08,1321.88
2022-11-08 15:30:15,177.57,172.2
2022-11-08 15:30:16,177.22,171.88
2022-11-08 15:30:17,177.03,171.78
2022-11-08 15:30:18,177.16,172.01
2022-11-08 15:30:19,177.09,171.99
2022-11-08 15:30:20,176.84,171.8
2022-11-08 15:30:21,176.42,171.33
2022-11-08 15:30:22,176.73,171.62
2022-11-08 15:30:23,176.59,171.45
2022-11-08 15:30:24,634.95,626.58
2022-11-08 15:30:25,1927.27,1926.99
2022-11-08 15:30:26,1911.33,1911.07
2022-11-08 15:30:27,1898.31,1898.06
2022-11-08 15:30:28,1887.81,1887.55
2022-11-08 15:30:29,1881.11,1880.85
2022-11-08 15:30:30,1874.38,1874.12
2022-11-08 15:30:31,1869.28,1869.01
2022-11-08 15:30:32,1865.81,1865.54
2022-11-08 15:30:33,1864.7,1864.41
2022-11-08 15:30:34,1858.49,1858.1
2022-11-08 15:30:35,1843.98,1843.08
2022-11-08 15:30:36,1842.82,1841.92
2022-11-08 15:30:37,1841.62,1840.71
2022-11-08 15:30:38,1840.73,1839.82
2022-11-08 15:30:39,1840.47,1839.57
2022-11-08 15:30:40,1840.17,1839.27
2022-11-08 15:30:41,1840.18,1839.29
2022-11-08 15:30:42,1839.05,1838.16
2022-11-08 15:30:43,1839.71,1838.81
2022-11-08 15:30:44,1839.6,1838.71
2022-11-08 15:30:45,1840.55,1839.67
2022-11-08 15:30:46,1840.44,1839.54
2022-11-08 15:30:47,1839.32,1838.43
2022-11-08 15:30:48,1838.68,1837.79
2022-11-08 15:30:49,1837.74,1836.84
2022-11-08 15:30:50,1835.88,1834.98
2022-11-08 15:30:51,1834.75,1833.86
2022-11-08 15:30:52,1833.68,1832.8
2022-11-08 15:30:53,1832.64,1831.77
2022-11-08 15:30:54,1832.94,1832.06
2022-11-08 15:30:55,1832.96,1832.07
2022-11-08 15:30:56,1833.63,1832.73
2022-11-08 15:30:57,1834.14,1833.24
2022-11-08 15:30:58,1835.08,1834.17
2022-11-08 15:30:59,1834.72,1833.82
2022-11-08 15:31:00,1835.69,1834.8
2022-11-08 15:31:01,1835.64,1834.75
2022-11-08 15:31:02,1835.17,1834.28
2022-11-08 15:31:03,1831.3,1830.38
2022-11-08 15:31:04,1831.0,1830.08
2022-11-08 15:31:05,1833.09,1832.19
2022-11-08 15:31:06,1833.19,1832.28
2022-11-08 15:31:07,1832.86,1831.96
2022-11-08 15:31:08,1831.76,1830.87
2022-11-08 15:31:09,1830.87,1829.98
2022-11-08 15:31:10,1831.39,1830.5
2022-11-08 15:31:11,1830.83,1829.94
2022-11-08 15:31:12,1828.92,1828.02
2022-11-08 15:31:13,1832.01,1831.13
2022-11-08 15:31:14,1831.54,1830.66
2022-11-08 15:31:15,1832.86,1831.97
2022-11-08 15:31:16,1834.58,1833.7
2022-11-08 15:31:17,1835.76,1834.88
2022-11-08 15:31:18,1833.36,1832.48
2022-11-08 15:31:19,1833.36,1832.49
2022-11-08 15:31:20,1832.69,1831.83
2022-11-08 15:31:21,1832.26,1831.4
2022-11-08 15:31:22,1832.01,1831.15
2022-11-08 15:31:23,1831.22,1830.36
2022-11-08 15:31:24,1830.8,1829.95
2022-11-08 15:31:25,1831.32,1830.45
2022-11-08 15:31:26,1832.7,1831.84
2022-11-08 15:31:27,1832.69,1831.82
2022-11-08 15:31:28,1833.41,1832.55
2022-11-08 15:31:29,1834.35,1833.48
2022-11-08 15:31:30,1835.35,1834.49
2022-11-08 15:31:31,1832.99,1832.12
2022-11-08 15:31:32,1833.74,1832.88
2022-11-08 15:31:33,1832.77,1831.9
2022-11-08 15:31:34,1831.36,1830.5
2022-11-08 15:31:35,1831.53,1830.65
2022-11-08 15:31:36,1831.63,1830.76
2022-11-08 15:31:37,1831.66,1830.79
2022-11-08 15:31:38,1833.26,1832.39
2022-11-08 15:31:39,1834.03,1833.17
2022-11-08 15:31:40,1833.02,1832.15
2022-11-08 15:31:41,1833.36,1832.5
2022-11-08 15:31:42,1833.58,1832.71
2022-11-08 15:31:43,1834.34,1833.48
2022-11-08 15:31:44,1833.36,1832.49
2022-11-08 15:31:45,1833.17,1832.31
2022-11-08 15:31:46,1832.22,1831.34
2022-11-08 15:31:47,1832.7,1831.83
2022-11-08 15:31:48,1833.14,1832.27
2022-11-08 15:31:49,1833.95,1833.09
2022-11-08 15:31:50,1833.19,1832.34
2022-11-08 15:31:51,1834.01,1833.15
2022-11-08 15:31:52,1832.9,1832.04
2022-11-08 15:31:53,1831.75,1830.88
2022-11-08 15:31:54,1833.32,1832.46
2022-11-08 15:31:55,1831.96,1831.09
2022-11-08 15:31:56,1834.09,1833.23
2022-11-08 15:31:57,1832.76,1831.89
2022-11-08 15:31:58,1832.08,1831.22
2022-11-08 15:31:59,1834.28,1833.4
2022-11-08 15:32:00,1832.77,1831.9
2022-11-08 15:32:01,1833.58,1832.72
2022-11-08 15:32:02,1832.51,1831.64
2022-11-08 15:32:03,1833.92,1833.06
2022-11-08 15:32:04,1833.81,1832.94
2022-11-08 15:32:05,1834.17,1833.32
2022-11-08 15:32:06,1834.19,1833.34
2022-11-08 15:32:07,1833.94,1833.08
2022-11-08 15:32:08,1832.8,1831.94
2022-11-08 15:32:09,1832.89,1832.03
2022-11-08 15:32:10,1831.33,1830.46
2022-11-08 15:32:11,1830.77,1829.91
2022-11-08 15:32:12,1831.81,1830.94
2022-11-08 15:32:13,1831.35,1830.47
2022-11-08 15:32:14,1832.32,1831.46
2022-11-08 15:32:15,1830.82,1829.97
2022-11-08 15:32:16,1828.4,1827.52
2022-11-08 15:32:17,1830.27,1829.4
2022-11-08 15:32:18,1829.21,1828.34
2022-11-08 15:32:19,1830.55,1829.68
2022-11-08 15:32:20,1830.58,1829.72
2022-11-08 15:32:21,1831.49,1830.63
2022-11-08 15:32:22,1830.31,1829.46
2022-11-08 15:32:23,1829.25,1828.38
2022-11-08 15:32:24,1829.87,1829.01
2022-11-08 15:32:25,1828.91,1828.05
2022-11-08 15:32:26,1829.6,1828.74
2022-11-08 15:32:27,1829.54,1828.68
2022-11-08 15:32:28,1828.59,1827.73
2022-11-08 15:32:29,1829.42,1828.57
2022-11-08 15:32:30,1828.52,1827.64
2022-11-08 15:32:31,1827.55,1826.67
2022-11-08 15:32:32,1829.59,1828.73
2022-11-08 15:32:33,1827.77,1826.9
2022-11-08 15:32:34,1830.99,1830.13
2022-11-08 15:32:35,1831.22,1830.36
2022-11-08 15:32:36,1832.52,1831.67
2022-11-08 15:32:37,1833.75,1832.89
2022-11-08 15:32:38,1830.7,1829.83
2022-11-08 15:32:39,1833.1,1832.24
2022-11-08 15:32:40,1834.93,1834.09
2022-11-08 15:32:41,1830.89,1830.02
2022-11-08 15:32:42,1832.02,1831.17
2022-11-08 15:32:43,1830.95,1830.09
2022-11-08 15:32:44,1830.61,1829.74
2022-11-08 15:32:45,1833.52,1832.67
2022-11-08 15:32:46,1832.21,1831.36
2022-11-08 15:32:47,1833.96,1833.11
2022-11-08 15:32:48,1835.9,1835.06
2022-11-08 15:32:49,1834.37,1833.51
2022-11-08 15:32:50,1834.82,1833.97
2022-11-08 15:32:51,1834.77,1833.93
2022-11-08 15:32:52,1833.67,1832.82
2022-11-08 15:32:53,1834.42,1833.58
2022-11-08 15:32:54,1833.6,1832.76
2022-11-08 15:32:55,1832.34,1831.48
2022-11-08 15:32:56,1830.71,1829.86
2022-11-08 15:32:57,1830.85,1829.99
2022-11-08 15:32:58,1830.76,1829.9
2022-11-08 15:32:59,1830.78,1829.92
2022-11-08 15:33:00,1830.25,1829.39
2022-11-08 15:33:01,1830.13,1829.28
2022-11-08 15:33:02,1829.73,1828.87
2022-11-08 15:33:03,1828.55,1827.7
2022-11-08 15:33:04,1829.38,1828.53
2022-11-08 15:33:05,1832.38,1831.54
2022-11-08 15:33:06,1831.59,1830.73
2022-11-08 15:33:07,1832.0,1831.16
2022-11-08 15:33:08,1830.74,1829.89
2022-11-08 15:33:09,1830.21,1829.37
2022-11-08 15:33:10,1829.54,1828.68
2022-11-08 15:33:11,1830.12,1829.26
2022-11-08 15:33:12,1828.4,1827.56
2022-11-08 15:33:13,1829.74,1828.91
2022-11-08 15:33:14,1828.49,1827.64
2022-11-08 15:33:15,1827.38,1826.52
2022-11-08 15:33:16,1827.69,1826.84
2022-11-08 15:33:17,1828.66,1827.81
2022-11-08 15:33:18,1829.5,1828.66
2022-11-08 15:33:19,1829.43,1828.58
2022-11-08 15:33:20,1831.21,1830.38
2022-11-08 15:33:21,1830.59,1829.76
2022-11-08 15:33:22,1830.48,1829.64
2022-11-08 15:33:23,1830.62,1829.78
2022-11-08 15:33:24,1829.89,1829.05
2022-11-08 15:33:25,1828.48,1827.63
2022-11-08 15:33:26,1828.66,1827.81
2022-11-08 15:33:27,1828.1,1827.24
2022-11-08 15:33:28,1827.43,1826.56
2022-11-08 15:33:29,1827.66,1826.81
2022-11-08 15:33:30,1827.79,1826.93
2022-11-08 15:33:31,1828.7,1827.84
2022-11-08 15:33:32,1827.68,1826.81
2022-11-08 15:33:33,1828.32,1827.48
2022-11-08 15:33:34,1826.83,1825.98
2022-11-08 15:33:35,1826.98,1826.12
2022-11-08 15:33:36,1825.95,1825.08
2022-11-08 15:33:37,1826.23,1825.36
2022-11-08 15:33:38,1827.01,1826.14
2022-11-08 15:33:39,1828.03,1827.17
2022-11-08 15:33:40,1828.09,1827.23
2022-11-08 15:33:41,1827.93,1827.09
2022-11-08 15:33:42,1827.44,1826.6
2022-11-08 15:33:43,1825.87,1825.05
2022-11-08 15:33:44,1825.25,1824.43
2022-11-08 15:33:45,1825.5,1824.68
2022-11-08 15:33:46,1824.71,1823.88
2022-11-08 15:33:47,1824.69,1823.86
2022-11-08 15:33:48,1825.06,1824.24
2022-11-08 15:33:49,1825.49,1824.65
2022-11-08 15:33:50,1826.29,1825.46
2022-11-08 15:33:51,1825.79,1824.96
2022-11-08 15:33:52,1826.2,1825.38
2022-11-08 15:33:53,1827.75,1826.92
2022-11-08 15:33:54,1826.63,1825.81
2022-11-08 15:33:55,1828.11,1827.29
2022-11-08 15:33:56,1826.74,1825.89
2022-11-08 15:33:57,1828.81,1827.96
2022-11-08 15:33:58,1829.77,1828.93
2022-11-08 15:33:59,1828.08,1827.24
2022-11-08 15:34:00,1828.62,1827.78
2022-11-08 15:34:01,1830.15,1829.31
2022-11-08 15:34:02,1828.57,1827.73
2022-11-08 15:34:03,1829.52,1828.68
2022-11-08 15:34:04,1829.59,1828.75
2022-11-08 15:34:05,1829.18,1828.34
2022-11-08 15:34:06,1827.68,1826.84
2022-11-08 15:34:07,1826.97,1826.12
