Timestamp,dryer,kettle,vacuum,water_heater,oven,fridge,washing_machine,aircond
2022-11-09 10:02:16,2727.29,0.0,0.0,0.0,0.0,65.27,0.0,0.0
2022-11-09 10:02:17,2728.84,0.0,0.0,0.0,0.0,65.05,0.0,0.0
2022-11-09 10:02:18,2725.39,0.0,0.0,0.0,0.0,65.07,0.0,0.0
2022-11-09 10:02:19,2726.58,0.0,0.0,0.0,0.0,65.22,0.0,0.0
2022-11-09 10:02:20,2730.33,0.0,0.0,0.0,0.0,65.17,0.0,0.0
2022-11-09 10:02:21,2730.73,0.0,0.0,0.0,0.0,65.4,0.0,0.0
2022-11-09 10:02:22,2729.25,0.0,0.0,0.0,0.0,65.1,0.0,0.0
2022-11-09 10:02:23,2731.14,0.0,0.0,0.0,0.0,65.17,0.0,0.0
2022-11-09 10:02:24,2567.06,0.0,0.0,0.0,0.0,65.09,0.0,0.0
2022-11-09 10:02:25,1896.04,0.0,0.0,0.0,0.0,65.2,0.0,0.0
2022-11-09 10:02:26,1896.66,0.0,0.0,0.0,0.0,65.09,0.0,0.0
2022-11-09 10:02:27,1895.05,0.0,0.0,0.0,0.0,64.92,0.0,0.0
2022-11-09 10:02:28,1895.1,0.0,0.0,0.0,0.0,64.94,0.0,0.0
2022-11-09 10:02:29,1895.24,0.0,0.0,0.0,0.0,64.87,0.0,0.0
2022-11-09 10:02:30,1893.98,0.0,0.0,0.0,0.0,64.75,0.0,0.0
2022-11-09 10:02:31,1894.72,0.0,0.0,0.0,0.0,65.07,0.0,0.0
2022-11-09 10:02:32,1896.72,0.0,0.0,0.0,0.0,64.83,0.0,0.0
2022-11-09 10:02:33,1894.35,0.0,0.0,0.0,0.0,64.91,0.0,0.0
2022-11-09 10:02:34,1897.85,0.0,0.0,0.0,0.0,64.87,0.0,0.0
2022-11-09 10:02:35,1900.97,0.0,0.0,0.0,0.0,64.64,0.0,0.0
2022-11-09 10:02:36,1899.81,0.0,0.0,0.0,0.0,64.65,0.0,0.0
2022-11-09 10:02:37,1901.29,0.0,0.0,0.0,0.0,64.77,0.0,0.0
2022-11-09 10:02:38,1902.1,0.0,0.0,0.0,0.0,65.08,0.0,0.0
2022-11-09 10:02:39,1901.63,0.0,0.0,0.0,0.0,64.75,0.0,0.0
2022-11-09 10:02:40,1903.36,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2022-11-09 10:02:41,1901.95,0.0,0.0,0.0,0.0,64.87,0.0,0.0
2022-11-09 10:02:42,1901.13,0.0,0.0,0.0,0.0,64.96,0.0,0.0
2022-11-09 10:02:43,1901.81,0.0,0.0,0.0,0.0,64.91,0.0,0.0
2022-11-09 10:02:44,1901.46,0.0,0.0,0.0,0.0,64.92,0.0,0.0
2022-11-09 10:02:45,1902.55,0.0,0.0,0.0,0.0,64.94,0.0,0.0
2022-11-09 10:02:46,1903.44,0.0,0.0,0.0,0.0,64.98,0.0,0.0
2022-11-09 10:02:47,1905.12,0.0,0.0,0.0,0.0,64.69,0.0,0.0
2022-11-09 10:02:48,1906.04,0.0,0.0,0.0,0.0,64.72,0.0,0.0
2022-11-09 10:02:49,1906.04,0.0,0.0,0.0,0.0,64.71,0.0,0.0
2022-11-09 10:02:50,1904.31,0.0,0.0,0.0,0.0,65.1,0.0,0.0
2022-11-09 10:02:51,1904.03,0.0,0.0,0.0,0.0,65.02,0.0,0.0
2022-11-09 10:02:52,1904.3,0.0,0.0,0.0,0.0,64.94,0.0,0.0
2022-11-09 10:02:53,1903.04,0.0,0.0,0.0,0.0,65.28,0.0,0.0
2022-11-09 10:02:54,1904.37,0.0,0.0,0.0,0.0,64.9,0.0,0.0
2022-11-09 10:02:55,1906.08,0.0,0.0,0.0,0.0,65.1,0.0,0.0
2022-11-09 10:02:56,1907.19,0.0,0.0,0.0,0.0,64.81,0.0,0.0
2022-11-09 10:02:57,1907.19,0.0,0.0,0.0,0.0,64.57,0.0,0.0
2022-11-09 10:02:58,1908.1,0.0,0.0,0.0,0.0,64.8,0.0,0.0
2022-11-09 10:02:59,1907.05,0.0,0.0,0.0,0.0,64.48,0.0,0.0
2022-11-09 10:03:00,1906.35,0.0,0.0,0.0,0.0,64.48,0.0,0.0
2022-11-09 10:03:01,1905.05,0.0,0.0,0.0,0.0,65.04,0.0,0.0
2022-11-09 10:03:02,1904.58,0.0,0.0,0.0,0.0,65.31,0.0,0.0
2022-11-09 10:03:03,1906.75,0.0,0.0,0.0,0.0,64.97,0.0,0.0
2022-11-09 10:03:04,1904.87,0.0,0.0,0.0,0.0,65.04,0.0,0.0
2022-11-09 10:03:05,1903.81,0.0,0.0,0.0,0.0,64.79,0.0,0.0
2022-11-09 10:03:06,1901.93,0.0,0.0,0.0,0.0,64.84,0.0,0.0
2022-11-09 10:03:07,1902.28,0.0,0.0,0.0,0.0,64.77,0.0,0.0
2022-11-09 10:03:08,1902.67,0.0,0.0,0.0,0.0,64.56,0.0,0.0
2022-11-09 10:03:09,1901.95,0.0,0.0,0.0,0.0,64.57,0.0,0.0
2022-11-09 10:03:10,1907.5,0.0,0.0,0.0,0.0,65.09,0.0,0.0
2022-11-09 10:03:11,1907.13,0.0,0.0,0.0,0.0,64.27,0.0,0.0
2022-11-09 10:03:12,1905.91,0.0,0.0,0.0,0.0,64.83,0.0,0.0
2022-11-09 10:03:13,1905.65,0.0,0.0,0.0,0.0,64.77,0.0,0.0
2022-11-09 10:03:14,1905.84,0.0,0.0,0.0,0.0,64.97,0.0,0.0
2022-11-09 10:03:15,1907.2,0.0,0.0,0.0,0.0,66.35,0.0,0.0
2022-11-09 10:03:16,1904.28,0.0,0.0,0.0,0.0,70.59,0.0,0.0
2022-11-09 10:03:17,1904.62,0.0,0.0,0.0,0.0,52.12,0.0,0.0
2022-11-09 10:03:18,1905.18,0.0,0.0,0.0,0.0,47.31,0.0,0.0
2022-11-09 10:03:19,1906.28,0.0,0.0,0.0,0.0,42.92,0.0,0.0
2022-11-09 10:03:20,1906.05,0.0,0.0,0.0,0.0,42.26,0.0,0.0
2022-11-09 10:03:21,1906.48,0.0,0.0,0.0,0.0,42.68,0.0,0.0
2022-11-09 10:03:22,1907.9,0.0,0.0,0.0,0.0,42.54,0.0,0.0
2022-11-09 10:03:23,1907.01,0.0,0.0,0.0,0.0,10.81,0.0,0.0
2022-11-09 10:03:24,1906.57,0.0,0.0,0.0,0.0,7.59,0.0,0.0
2022-11-09 10:03:25,1905.88,0.0,0.0,0.0,0.0,7.71,0.0,0.0
2022-11-09 10:03:26,1904.21,0.0,0.0,0.0,0.0,7.56,0.0,0.0
2022-11-09 10:03:27,1905.25,0.0,0.0,0.0,0.0,7.57,0.0,0.0
2022-11-09 10:03:28,1904.17,0.0,0.0,0.0,0.0,7.48,0.0,0.0
2022-11-09 10:03:29,1903.74,0.0,0.0,0.0,0.0,7.54,0.0,0.0
2022-11-09 10:03:30,1904.5,0.0,0.0,0.0,0.0,7.68,0.0,0.0
2022-11-09 10:03:31,1904.43,0.0,0.0,0.0,0.0,7.65,0.0,0.0
2022-11-09 10:03:32,1904.8,0.0,0.0,0.0,0.0,7.52,0.0,0.0
2022-11-09 10:03:33,1903.96,0.0,0.0,0.0,0.0,7.47,0.0,0.0
2022-11-09 10:03:34,1904.76,0.0,0.0,0.0,0.0,7.44,0.0,0.0
2022-11-09 10:03:35,1903.8,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:03:36,1904.1,0.0,0.0,0.0,0.0,7.46,0.0,0.0
2022-11-09 10:03:37,1906.22,0.0,0.0,0.0,0.0,7.58,0.0,0.0
2022-11-09 10:03:38,1907.48,0.0,0.0,0.0,0.0,7.36,0.0,0.0
2022-11-09 10:03:39,1907.68,0.0,0.0,0.0,0.0,7.49,0.0,0.0
2022-11-09 10:03:40,1906.21,0.0,0.0,0.0,0.0,7.51,0.0,0.0
2022-11-09 10:03:41,1905.58,0.0,0.0,0.0,0.0,7.65,0.0,0.0
2022-11-09 10:03:42,1906.01,0.0,0.0,0.0,0.0,7.6,0.0,0.0
2022-11-09 10:03:43,1905.59,0.0,0.0,0.0,0.0,7.29,0.0,0.0
2022-11-09 10:03:44,1906.73,0.0,0.0,0.0,0.0,7.53,0.0,0.0
2022-11-09 10:03:45,1907.65,0.0,0.0,0.0,0.0,7.46,0.0,0.0
2022-11-09 10:03:46,1906.84,0.0,0.0,0.0,0.0,7.29,0.0,0.0
2022-11-09 10:03:47,1907.69,0.0,0.0,0.0,0.0,7.57,0.0,0.0
2022-11-09 10:03:48,1903.67,0.0,0.0,0.0,0.0,7.44,0.0,0.0
2022-11-09 10:03:49,1903.87,0.0,0.0,0.0,0.0,7.55,0.0,0.0
2022-11-09 10:03:50,1905.3,0.0,0.0,0.0,0.0,7.58,0.0,0.0
2022-11-09 10:03:51,1904.88,0.0,0.0,0.0,0.0,7.37,0.0,0.0
2022-11-09 10:03:52,1906.2,0.0,0.0,0.0,0.0,7.65,0.0,0.0
2022-11-09 10:03:53,1907.45,0.0,0.0,0.0,0.0,7.43,0.0,0.0
2022-11-09 10:03:54,1907.12,0.0,0.0,0.0,0.0,7.46,0.0,0.0
2022-11-09 10:03:55,1908.55,0.0,0.0,0.0,0.0,7.57,0.0,0.0
2022-11-09 10:03:56,1910.05,0.0,0.0,0.0,0.0,7.48,0.0,0.0
2022-11-09 10:03:57,1910.58,0.0,0.0,0.0,0.0,7.68,0.0,0.0
2022-11-09 10:03:58,1911.15,0.0,0.0,0.0,0.0,7.76,0.0,0.0
2022-11-09 10:03:59,1911.35,0.0,0.0,0.0,0.0,7.78,0.0,0.0
2022-11-09 10:04:00,1912.25,0.0,0.0,0.0,0.0,7.79,0.0,0.0
2022-11-09 10:04:01,1909.67,0.0,0.0,0.0,0.0,7.63,0.0,0.0
2022-11-09 10:04:02,1909.44,0.0,0.0,0.0,0.0,7.64,0.0,0.0
2022-11-09 10:04:03,1910.08,0.0,0.0,0.0,0.0,7.77,0.0,0.0
2022-11-09 10:04:04,1910.15,0.0,0.0,0.0,0.0,7.79,0.0,0.0
