Timestamp,UNIX,Apparent (VA),Active (W),kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-09-27 15:52:32,1664265152,22.12,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:33,1664265153,22.13,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:34,1664265154,22.46,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:35,1664265155,22.22,16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:36,1664265156,22.32,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:37,1664265157,22.25,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:38,1664265158,22.69,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:39,1664265159,22.6,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:40,1664265160,22.68,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:41,1664265161,22.13,16.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:42,1664265162,22.59,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:43,1664265163,21.89,16.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:44,1664265164,21.88,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:45,1664265165,22.11,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:46,1664265166,21.66,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:47,1664265167,22.21,16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:48,1664265168,22.34,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:49,1664265169,21.74,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:50,1664265170,21.79,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:51,1664265171,22.01,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:52,1664265172,21.83,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:53,1664265173,22.43,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:54,1664265174,22.42,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:55,1664265175,22.44,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:56,1664265176,22.43,16.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:57,1664265177,21.77,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:58,1664265178,22.39,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:59,1664265179,22.53,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:00,1664265180,22.85,17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:01,1664265181,22.24,16.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:02,1664265182,22.58,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:03,1664265183,22.71,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:04,1664265184,21.88,15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:05,1664265185,22.54,16.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:53:06,1664265186,21.47,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
