Timestamp,UNIX,Apparent (VA),Active (W),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-09 10:00:06,1667959206,124.47666666666667,80.465,65.35166666666667,0.0,0.0,15.113333333333332,0.0,0.0,0.0,0.0
2022-11-09 10:00:12,1667959212,124.53333333333336,80.19666666666667,65.17,0.0,0.0,15.026666666666666,0.0,0.0,0.0,0.0
2022-11-09 10:00:18,1667959218,125.19333333333331,80.64333333333333,65.66666666666667,0.0,0.0,14.976666666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:24,1667959224,309.0083333333333,265.0783333333333,65.16333333333334,0.0,0.0,199.915,0.0,0.0,0.0,0.0
2022-11-09 10:00:30,1667959230,622.1533333333333,581.63,64.82166666666667,0.0,0.0,516.8083333333333,0.0,0.0,0.0,0.0
2022-11-09 10:00:36,1667959236,2048.398333333333,2012.881666666667,64.52666666666666,0.0,0.0,1948.355,0.0,0.0,0.0,0.0
2022-11-09 10:00:42,1667959242,1131.1516666666666,1091.15,64.89833333333333,0.0,0.0,1026.2516666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:48,1667959248,282.2866666666667,239.34,64.67999999999999,0.0,0.0,174.66,0.0,0.0,0.0,0.0
2022-11-09 10:00:54,1667959254,1772.655,1734.618333333333,64.625,0.0,0.0,1669.993333333333,0.0,0.0,0.0,0.0
2022-11-09 10:01:00,1667959260,1643.5783333333331,1605.4583333333333,65.075,0.0,0.0,1540.3833333333332,0.0,0.0,0.0,0.0
2022-11-09 10:01:06,1667959266,282.61833333333334,239.2983333333333,65.215,0.0,0.0,174.08333333333334,0.0,0.0,0.0,0.0
2022-11-09 10:01:12,1667959272,1680.5533333333333,1641.15,64.92,0.0,0.0,1576.2299999999998,0.0,0.0,0.0,0.0
2022-11-09 10:01:18,1667959278,2883.7900000000004,2848.148333333333,64.57166666666666,0.0,0.0,2783.5766666666664,0.0,0.0,0.0,0.0
2022-11-09 10:01:24,1667959284,2850.066666666667,2814.13,64.76333333333334,0.0,0.0,2749.366666666667,0.0,0.0,0.0,0.0
2022-11-09 10:01:30,1667959290,2839.543333333333,2803.8700000000003,64.85000000000001,0.0,0.0,2739.02,0.0,0.0,0.0,0.0
2022-11-09 10:01:36,1667959296,2835.8266666666664,2800.4933333333333,64.85000000000001,0.0,0.0,2735.643333333333,0.0,0.0,0.0,0.0
2022-11-09 10:01:42,1667959302,2833.771666666667,2798.6066666666666,64.86166666666666,0.0,0.0,2733.7450000000003,0.0,0.0,0.0,0.0
2022-11-09 10:01:48,1667959308,2831.728333333333,2796.226666666667,64.85166666666667,0.0,0.0,2731.375,0.0,0.0,0.0,0.0
2022-11-09 10:01:54,1667959314,2829.2816666666663,2792.918333333333,65.095,0.0,0.0,2727.8233333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:00,1667959320,2825.2516666666666,2788.6183333333333,64.82000000000001,0.0,0.0,2723.798333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:06,1667959326,2832.168333333333,2795.5066666666667,64.91333333333334,0.0,0.0,2730.593333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:12,1667959332,2832.005,2793.8766666666666,65.15666666666667,0.0,0.0,2728.72,0.0,0.0,0.0,0.0
2022-11-09 10:02:18,1667959338,2831.238333333333,2794.0916666666667,65.18833333333333,0.0,0.0,2728.903333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:24,1667959344,2108.721666666667,2072.543333333333,65.01833333333333,0.0,0.0,2007.525,0.0,0.0,0.0,0.0
2022-11-09 10:02:30,1667959350,1996.5016666666668,1961.2766666666664,64.845,0.0,0.0,1896.4316666666664,0.0,0.0,0.0,0.0
2022-11-09 10:02:36,1667959356,2002.14,1966.5433333333333,64.85333333333334,0.0,0.0,1901.69,0.0,0.0,0.0,0.0
2022-11-09 10:02:42,1667959362,2002.4566666666667,1967.485,64.89999999999999,0.0,0.0,1902.585,0.0,0.0,0.0,0.0
2022-11-09 10:02:48,1667959368,2004.765,1969.588333333333,64.96166666666666,0.0,0.0,1904.6266666666668,0.0,0.0,0.0,0.0
2022-11-09 10:02:54,1667959374,2006.4466666666667,1971.44,64.77666666666666,0.0,0.0,1906.6633333333327,0.0,0.0,0.0,0.0
2022-11-09 10:03:00,1667959380,2006.46,1970.1733333333327,64.93833333333333,0.0,0.0,1905.235,0.0,0.0,0.0,0.0
2022-11-09 10:03:06,1667959386,2004.763333333333,1968.5933333333328,64.68333333333334,0.0,0.0,1903.91,0.0,0.0,0.0,0.0
2022-11-09 10:03:12,1667959392,2005.2216666666664,1969.5216666666663,63.93833333333333,0.0,0.0,1905.5833333333333,0.0,0.0,0.0,0.0
2022-11-09 10:03:18,1667959398,1967.9666666666665,1944.57,38.086666666666666,0.0,0.0,1906.483333333333,0.0,0.0,0.0,0.0
2022-11-09 10:03:24,1667959404,1921.628333333333,1912.545,7.575,0.0,0.0,1904.97,0.0,0.0,0.0,0.0
2022-11-09 10:03:30,1667959410,1921.045,1911.9366666666667,7.561666666666666,0.0,0.0,1904.375,0.0,0.0,0.0,0.0
2022-11-09 10:03:36,1667959416,1922.7516666666668,1913.72,7.508333333333333,0.0,0.0,1906.2116666666668,0.0,0.0,0.0,0.0
2022-11-09 10:03:42,1667959422,1923.275,1914.2083333333333,7.456666666666667,0.0,0.0,1906.7516666666668,0.0,0.0,0.0,0.0
2022-11-09 10:03:48,1667959428,1921.715,1912.7316666666663,7.503333333333334,0.0,0.0,1905.2283333333328,0.0,0.0,0.0,0.0
2022-11-09 10:03:54,1667959434,1926.368333333333,1917.4216666666669,7.621666666666667,0.0,0.0,1909.8,0.0,0.0,0.0,0.0
2022-11-09 10:04:00,1667959440,1926.9283333333333,1918.003333333333,7.708333333333333,0.0,0.0,1910.295,0.0,0.0,0.0,0.0
2022-11-09 10:04:06,1667959446,1928.935,1920.015,7.6816666666666675,0.0,0.0,1912.3333333333333,0.0,0.0,0.0,0.0
2022-11-09 10:04:12,1667959452,1928.3066666666664,1919.368333333333,7.578333333333333,0.0,0.0,1911.79,0.0,0.0,0.0,0.0
