Timestamp,UNIX,Apparent (VA),Active (W),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-01 16:17:36,1667290656,17.5,11.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:42,1667290662,18.05666666666667,12.093333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:48,1667290668,31.645,21.38,0.0,0.0,17.638333333333332,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:54,1667290674,46.79,33.291666666666664,0.0,0.0,32.50666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:00,1667290680,44.56833333333333,31.17,0.0,0.0,30.85,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:06,1667290686,30.555,20.285,0.0,0.0,20.395,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:12,1667290692,30.335,20.101666666666667,0.0,0.0,20.381666666666664,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:18,1667290698,29.71666666666667,19.47833333333333,0.0,0.0,20.816666666666663,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:24,1667290704,29.746666666666663,19.43,0.0,0.0,20.616666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:30,1667290710,29.811666666666667,19.540000000000003,0.0,0.0,20.451666666666668,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:36,1667290716,29.741666666666664,19.495,0.0,0.0,20.67,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:42,1667290722,29.651666666666667,19.47,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:48,1667290728,29.82,19.53333333333333,0.0,0.0,20.561666666666667,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:18:54,1667290734,29.523333333333337,19.398333333333333,0.0,0.0,20.465,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:00,1667290740,29.78,19.578333333333333,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:19:06,1667290746,29.840000000000003,19.611666666666668,0.0,0.0,20.315,0.0,0.0,0.0,0.0,0.0
