Timestamp,dryer,kettle,vacuum,water_heater,oven,fridge,washing_machine,aircond
2022-11-10 11:54:41,0.13,0.0,0.0,0.0,0.0,0.0,19.75,0.0
2022-11-10 11:54:42,0.13,0.0,0.0,0.0,0.0,0.0,19.47,0.0
2022-11-10 11:54:43,0.09,0.0,0.0,0.0,0.0,0.0,19.73,0.0
2022-11-10 11:54:44,0.08,0.0,0.0,0.0,0.0,0.0,19.56,0.0
2022-11-10 11:54:45,0.09,0.0,0.0,0.0,0.0,0.0,19.71,0.0
2022-11-10 11:54:46,0.07,0.0,0.0,0.0,0.0,0.0,19.72,0.0
2022-11-10 11:54:47,0.07,0.0,0.0,0.0,0.0,0.0,19.61,0.0
2022-11-10 11:54:48,0.07,0.0,0.0,0.0,0.0,0.0,19.64,0.0
2022-11-10 11:54:49,0.07,0.0,0.0,0.0,0.0,0.0,19.98,0.0
2022-11-10 11:54:50,0.12,0.0,0.0,0.0,0.0,0.0,19.96,0.0
2022-11-10 11:54:51,0.07,0.0,0.0,0.0,0.0,0.0,19.86,0.0
2022-11-10 11:54:52,17.61,0.0,0.0,0.0,0.0,0.0,19.78,0.0
2022-11-10 11:54:53,14.15,0.0,0.0,0.0,0.0,0.0,19.74,0.0
2022-11-10 11:54:54,14.47,0.0,0.0,0.0,0.0,0.0,19.55,0.0
2022-11-10 11:54:55,14.78,0.0,0.0,0.0,0.0,0.0,19.18,0.0
2022-11-10 11:54:56,14.69,0.0,0.0,0.0,0.0,0.0,19.26,0.0
2022-11-10 11:54:57,14.78,0.0,0.0,0.0,0.0,0.0,19.5,0.0
2022-11-10 11:54:58,14.57,0.0,0.0,0.0,0.0,0.0,19.1,0.0
2022-11-10 11:54:59,14.65,0.0,0.0,0.0,0.0,0.0,19.28,0.0
2022-11-10 11:55:00,14.84,0.0,0.0,0.0,0.0,0.0,19.48,0.0
2022-11-10 11:55:01,15.39,0.0,0.0,0.0,0.0,0.0,19.14,0.0
2022-11-10 11:55:02,333.17,0.0,0.0,0.0,0.0,0.0,20.1,0.0
2022-11-10 11:55:03,369.64,0.0,0.0,0.0,0.0,0.0,20.1,0.0
2022-11-10 11:55:04,263.39,0.0,0.0,0.0,0.0,0.0,20.11,0.0
2022-11-10 11:55:05,150.51,0.0,0.0,0.0,0.0,0.0,19.52,0.0
2022-11-10 11:55:06,151.74,0.0,0.0,0.0,0.0,0.0,19.63,0.0
2022-11-10 11:55:07,151.06,0.0,0.0,0.0,0.0,0.0,19.92,0.0
2022-11-10 11:55:08,152.52,0.0,0.0,0.0,0.0,0.0,19.85,0.0
2022-11-10 11:55:09,151.24,0.0,0.0,0.0,0.0,0.0,19.99,0.0
2022-11-10 11:55:10,774.03,0.0,0.0,0.0,0.0,0.0,20.66,0.0
2022-11-10 11:55:11,1971.48,0.0,0.0,0.0,0.0,0.0,23.22,0.0
2022-11-10 11:55:12,1951.32,0.0,0.0,0.0,0.0,0.0,23.27,0.0
2022-11-10 11:55:13,1937.16,0.0,0.0,0.0,0.0,0.0,23.15,0.0
2022-11-10 11:55:14,1922.84,0.0,0.0,0.0,0.0,0.0,23.18,0.0
2022-11-10 11:55:15,1912.3,0.0,0.0,0.0,0.0,0.0,23.23,0.0
2022-11-10 11:55:16,1904.82,0.0,0.0,0.0,0.0,0.0,23.26,0.0
2022-11-10 11:55:17,1900.0,0.0,0.0,0.0,0.0,0.0,23.23,0.0
2022-11-10 11:55:18,1895.54,0.0,0.0,0.0,0.0,0.0,23.23,0.0
2022-11-10 11:55:19,1890.99,0.0,0.0,0.0,0.0,0.0,23.19,0.0
2022-11-10 11:55:20,1518.08,0.0,0.0,0.0,0.0,0.0,22.61,0.0
2022-11-10 11:55:21,168.64,0.0,0.0,0.0,0.0,0.0,20.04,0.0
2022-11-10 11:55:22,171.93,0.0,0.0,0.0,0.0,0.0,19.71,0.0
2022-11-10 11:55:23,172.44,0.0,0.0,0.0,0.0,0.0,19.87,0.0
2022-11-10 11:55:24,171.72,0.0,0.0,0.0,0.0,0.0,19.77,0.0
2022-11-10 11:55:25,172.6,0.0,0.0,0.0,0.0,0.0,19.84,0.0
2022-11-10 11:55:26,171.67,0.0,0.0,0.0,0.0,0.0,19.74,0.0
2022-11-10 11:55:27,170.71,0.0,0.0,0.0,0.0,0.0,19.71,0.0
2022-11-10 11:55:28,171.19,0.0,0.0,0.0,0.0,0.0,19.54,0.0
2022-11-10 11:55:29,171.38,0.0,0.0,0.0,0.0,0.0,19.72,0.0
2022-11-10 11:55:30,356.03,0.0,0.0,0.0,0.0,0.0,19.74,0.0
2022-11-10 11:55:31,1981.03,0.0,0.0,0.0,0.0,0.0,23.3,0.0
2022-11-10 11:55:32,1961.05,0.0,0.0,0.0,0.0,0.0,23.35,0.0
2022-11-10 11:55:33,1947.78,0.0,0.0,0.0,0.0,0.0,23.23,0.0
2022-11-10 11:55:34,1936.51,0.0,0.0,0.0,0.0,0.0,23.15,0.0
2022-11-10 11:55:35,1927.33,0.0,0.0,0.0,0.0,0.0,23.02,0.0
2022-11-10 11:55:36,1922.28,0.0,0.0,0.0,0.0,0.0,23.29,0.0
2022-11-10 11:55:37,1914.81,0.0,0.0,0.0,0.0,0.0,23.11,0.0
2022-11-10 11:55:38,1910.4,0.0,0.0,0.0,0.0,0.0,23.21,0.0
2022-11-10 11:55:39,1906.96,0.0,0.0,0.0,0.0,0.0,23.2,0.0
2022-11-10 11:55:40,1903.51,0.0,0.0,0.0,0.0,0.0,23.12,0.0
2022-11-10 11:55:41,172.41,0.0,0.0,0.0,0.0,0.0,19.8,0.0
2022-11-10 11:55:42,171.8,0.0,0.0,0.0,0.0,0.0,19.55,0.0
2022-11-10 11:55:43,171.42,0.0,0.0,0.0,0.0,0.0,19.8,0.0
2022-11-10 11:55:44,170.68,0.0,0.0,0.0,0.0,0.0,19.55,0.0
2022-11-10 11:55:45,171.48,0.0,0.0,0.0,0.0,0.0,19.52,0.0
2022-11-10 11:55:46,171.01,0.0,0.0,0.0,0.0,0.0,19.75,0.0
2022-11-10 11:55:47,171.03,0.0,0.0,0.0,0.0,0.0,19.72,0.0
2022-11-10 11:55:48,171.45,0.0,0.0,0.0,0.0,0.0,19.6,0.0
2022-11-10 11:55:49,170.81,0.0,0.0,0.0,0.0,0.0,19.53,0.0
2022-11-10 11:55:50,170.39,0.0,0.0,0.0,0.0,0.0,19.82,0.0
2022-11-10 11:55:51,2216.64,0.0,0.0,0.0,0.0,0.0,22.88,0.0
2022-11-10 11:55:52,2803.95,0.0,0.0,0.0,0.0,0.0,23.99,0.0
2022-11-10 11:55:53,2783.55,0.0,0.0,0.0,0.0,0.0,23.89,0.0
2022-11-10 11:55:54,2764.73,0.0,0.0,0.0,0.0,0.0,23.94,0.0
2022-11-10 11:55:55,2751.3,0.0,0.0,0.0,0.0,0.0,23.77,0.0
2022-11-10 11:55:56,2743.37,0.0,0.0,0.0,0.0,0.0,23.85,0.0
2022-11-10 11:55:57,2730.51,0.0,0.0,0.0,0.0,0.0,23.72,0.0
2022-11-10 11:55:58,2724.09,0.0,0.0,0.0,0.0,0.0,23.82,0.0
2022-11-10 11:55:59,2720.07,0.0,0.0,0.0,0.0,0.0,23.87,0.0
2022-11-10 11:56:00,2712.84,0.0,0.0,0.0,0.0,0.0,23.84,0.0
2022-11-10 11:56:01,2700.5,0.0,0.0,0.0,0.0,0.0,23.91,0.0
2022-11-10 11:56:02,2695.36,0.0,0.0,0.0,0.0,0.0,23.64,0.0
2022-11-10 11:56:03,2692.88,0.0,0.0,0.0,0.0,0.0,23.84,0.0
2022-11-10 11:56:04,2693.61,0.0,0.0,0.0,0.0,0.0,23.78,0.0
2022-11-10 11:56:05,2691.9,0.0,0.0,0.0,0.0,0.0,23.83,0.0
2022-11-10 11:56:06,2692.6,0.0,0.0,0.0,0.0,0.0,23.86,0.0
2022-11-10 11:56:07,2690.33,0.0,0.0,0.0,0.0,0.0,23.69,0.0
2022-11-10 11:56:08,2688.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0
2022-11-10 11:56:09,2690.29,0.0,0.0,0.0,0.0,0.0,23.52,0.0
2022-11-10 11:56:10,2688.54,0.0,0.0,0.0,0.0,0.0,23.43,0.0
2022-11-10 11:56:11,2689.04,0.0,0.0,0.0,0.0,0.0,23.59,0.0
2022-11-10 11:56:12,2686.97,0.0,0.0,0.0,0.0,0.0,23.31,0.0
2022-11-10 11:56:13,2689.59,0.0,0.0,0.0,0.0,0.0,23.56,0.0
2022-11-10 11:56:14,2687.59,0.0,0.0,0.0,0.0,0.0,23.43,0.0
2022-11-10 11:56:15,2688.02,0.0,0.0,0.0,0.0,0.0,23.49,0.0
2022-11-10 11:56:16,2685.51,0.0,0.0,0.0,0.0,0.0,23.48,0.0
2022-11-10 11:56:17,2687.76,0.0,0.0,0.0,0.0,0.0,23.41,0.0
2022-11-10 11:56:18,2686.75,0.0,0.0,0.0,0.0,0.0,23.47,0.0
2022-11-10 11:56:19,2689.5,0.0,0.0,0.0,0.0,0.0,23.64,0.0
2022-11-10 11:56:20,2685.31,0.0,0.0,0.0,0.0,0.0,23.59,0.0
2022-11-10 11:56:21,2688.17,0.0,0.0,0.0,0.0,0.0,23.65,0.0
2022-11-10 11:56:22,2685.52,0.0,0.0,0.0,0.0,0.0,23.69,0.0
2022-11-10 11:56:23,2685.75,0.0,0.0,0.0,0.0,0.0,23.99,0.0
2022-11-10 11:56:24,2685.54,0.0,0.0,0.0,0.0,0.0,23.69,0.0
2022-11-10 11:56:25,2686.5,0.0,0.0,0.0,0.0,0.0,23.78,0.0
2022-11-10 11:56:26,2685.51,0.0,0.0,0.0,0.0,0.0,23.86,0.0
2022-11-10 11:56:27,2686.46,0.0,0.0,0.0,0.0,0.0,23.88,0.0
2022-11-10 11:56:28,2684.24,0.0,0.0,0.0,0.0,0.0,23.88,0.0
2022-11-10 11:56:29,2684.75,0.0,0.0,0.0,0.0,0.0,23.79,0.0
2022-11-10 11:56:30,2684.23,0.0,0.0,0.0,0.0,0.0,23.87,0.0
2022-11-10 11:56:31,2684.09,0.0,0.0,0.0,0.0,0.0,23.82,0.0
2022-11-10 11:56:32,2685.56,0.0,0.0,0.0,0.0,0.0,24.01,0.0
2022-11-10 11:56:33,2678.68,0.0,0.0,0.0,0.0,0.0,23.84,0.0
2022-11-10 11:56:34,2681.59,0.0,0.0,0.0,0.0,0.0,23.71,0.0
2022-11-10 11:56:35,2681.92,0.0,0.0,0.0,0.0,0.0,23.79,0.0
2022-11-10 11:56:36,2679.32,0.0,0.0,0.0,0.0,0.0,23.69,0.0
2022-11-10 11:56:37,2679.77,0.0,0.0,0.0,0.0,0.0,23.54,0.0
2022-11-10 11:56:38,2680.01,0.0,0.0,0.0,0.0,0.0,23.42,0.0
2022-11-10 11:56:39,2681.37,0.0,0.0,0.0,0.0,0.0,23.53,0.0
2022-11-10 11:56:40,2679.69,0.0,0.0,0.0,0.0,0.0,23.8,0.0
2022-11-10 11:56:41,2681.04,0.0,0.0,0.0,0.0,0.0,23.87,0.0
2022-11-10 11:56:42,2682.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0
2022-11-10 11:56:43,2684.92,0.0,0.0,0.0,0.0,0.0,23.82,0.0
2022-11-10 11:56:44,2684.44,0.0,0.0,0.0,0.0,0.0,24.11,0.0
2022-11-10 11:56:45,2682.82,0.0,0.0,0.0,0.0,0.0,24.07,0.0
2022-11-10 11:56:46,2682.29,0.0,0.0,0.0,0.0,0.0,23.98,0.0
2022-11-10 11:56:47,2684.24,0.0,0.0,0.0,0.0,0.0,23.99,0.0
2022-11-10 11:56:48,2683.7,0.0,0.0,0.0,0.0,0.0,23.92,0.0
2022-11-10 11:56:49,2685.92,0.0,0.0,0.0,0.0,0.0,24.05,0.0
2022-11-10 11:56:50,2686.06,0.0,0.0,0.0,0.0,0.0,23.94,0.0
2022-11-10 11:56:51,2686.14,0.0,0.0,0.0,0.0,0.0,24.17,0.0
2022-11-10 11:56:52,2686.33,0.0,0.0,0.0,0.0,0.0,23.98,0.0
2022-11-10 11:56:53,2691.73,0.0,0.0,0.0,0.0,0.0,24.15,0.0
2022-11-10 11:56:54,2686.8,0.0,0.0,0.0,0.0,0.0,24.12,0.0
2022-11-10 11:56:55,2694.94,0.0,0.0,0.0,0.0,0.0,24.19,0.0
2022-11-10 11:56:56,2688.73,0.0,0.0,0.0,0.0,0.0,24.13,0.0
2022-11-10 11:56:57,2692.47,0.0,0.0,0.0,0.0,0.0,23.99,0.0
2022-11-10 11:56:58,2692.09,0.0,0.0,0.0,0.0,0.0,24.12,0.0
2022-11-10 11:56:59,2691.51,0.0,0.0,0.0,0.0,0.0,24.12,0.0
2022-11-10 11:57:00,2691.38,0.0,0.0,0.0,0.0,0.0,24.01,0.0
2022-11-10 11:57:01,2011.19,0.0,0.0,0.0,0.0,0.0,23.76,0.0
2022-11-10 11:57:02,1870.74,0.0,0.0,0.0,0.0,0.0,23.55,0.0
2022-11-10 11:57:03,1871.48,0.0,0.0,0.0,0.0,0.0,23.54,0.0
2022-11-10 11:57:04,1867.41,0.0,0.0,0.0,0.0,0.0,23.44,0.0
2022-11-10 11:57:05,1872.02,0.0,0.0,0.0,0.0,0.0,23.64,0.0
2022-11-10 11:57:06,1869.67,0.0,0.0,0.0,0.0,0.0,23.38,0.0
2022-11-10 11:57:07,1873.26,0.0,0.0,0.0,0.0,0.0,23.59,0.0
2022-11-10 11:57:08,1873.91,0.0,0.0,0.0,0.0,0.0,23.32,0.0
2022-11-10 11:57:09,1869.1,0.0,0.0,0.0,0.0,0.0,23.41,0.0
2022-11-10 11:57:10,1873.69,0.0,0.0,0.0,0.0,0.0,23.33,0.0
2022-11-10 11:57:11,1874.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0
2022-11-10 11:57:12,1873.6,0.0,0.0,0.0,0.0,0.0,23.57,0.0
2022-11-10 11:57:13,1875.37,0.0,0.0,0.0,0.0,0.0,23.22,0.0
2022-11-10 11:57:14,1872.72,0.0,0.0,0.0,0.0,0.0,23.29,0.0
2022-11-10 11:57:15,1873.47,0.0,0.0,0.0,0.0,0.0,23.39,0.0
2022-11-10 11:57:16,1876.07,0.0,0.0,0.0,0.0,0.0,23.45,0.0
2022-11-10 11:57:17,1873.47,0.0,0.0,0.0,0.0,0.0,23.43,0.0
2022-11-10 11:57:18,1873.74,0.0,0.0,0.0,0.0,0.0,23.3,0.0
2022-11-10 11:57:19,1875.67,0.0,0.0,0.0,0.0,0.0,23.29,0.0
2022-11-10 11:57:20,1874.99,0.0,0.0,0.0,0.0,0.0,23.33,0.0
2022-11-10 11:57:21,1875.41,0.0,0.0,0.0,0.0,0.0,23.34,0.0
2022-11-10 11:57:22,1874.86,0.0,0.0,0.0,0.0,0.0,23.36,0.0
2022-11-10 11:57:23,1875.87,0.0,0.0,0.0,0.0,0.0,23.31,0.0
2022-11-10 11:57:24,1875.13,0.0,0.0,0.0,0.0,0.0,23.07,0.0
2022-11-10 11:57:25,1875.73,0.0,0.0,0.0,0.0,0.0,23.14,0.0
2022-11-10 11:57:26,1874.86,0.0,0.0,0.0,0.0,0.0,22.81,0.0
2022-11-10 11:57:27,1873.95,0.0,0.0,0.0,0.0,0.0,22.83,0.0
2022-11-10 11:57:28,1872.59,0.0,0.0,0.0,0.0,0.0,23.03,0.0
2022-11-10 11:57:29,1875.67,0.0,0.0,0.0,0.0,0.0,22.97,0.0
2022-11-10 11:57:30,1873.54,0.0,0.0,0.0,0.0,0.0,22.87,0.0
2022-11-10 11:57:31,1874.7,0.0,0.0,0.0,0.0,0.0,23.14,0.0
2022-11-10 11:57:32,1872.94,0.0,0.0,0.0,0.0,0.0,22.97,0.0
2022-11-10 11:57:33,1871.37,0.0,0.0,0.0,0.0,0.0,22.83,0.0
2022-11-10 11:57:34,1871.17,0.0,0.0,0.0,0.0,0.0,23.01,0.0
2022-11-10 11:57:35,1870.84,0.0,0.0,0.0,0.0,0.0,22.86,0.0
2022-11-10 11:57:36,1871.69,0.0,0.0,0.0,0.0,0.0,22.87,0.0
2022-11-10 11:57:37,1871.96,0.0,0.0,0.0,0.0,0.0,23.05,0.0
2022-11-10 11:57:38,1871.11,0.0,0.0,0.0,0.0,0.0,23.14,0.0
2022-11-10 11:57:39,1871.16,0.0,0.0,0.0,0.0,0.0,23.09,0.0
2022-11-10 11:57:40,1871.31,0.0,0.0,0.0,0.0,0.0,23.02,0.0
2022-11-10 11:57:41,1869.96,0.0,0.0,0.0,0.0,0.0,23.17,0.0
2022-11-10 11:57:42,1869.7,0.0,0.0,0.0,0.0,0.0,23.35,0.0
2022-11-10 11:57:43,1868.45,0.0,0.0,0.0,0.0,0.0,22.93,0.0
2022-11-10 11:57:44,1869.52,0.0,0.0,0.0,0.0,0.0,22.96,0.0
2022-11-10 11:57:45,1870.89,0.0,0.0,0.0,0.0,0.0,23.02,0.0
2022-11-10 11:57:46,1869.86,0.0,0.0,0.0,0.0,0.0,22.97,0.0
2022-11-10 11:57:47,1869.71,0.0,0.0,0.0,0.0,0.0,22.93,0.0
2022-11-10 11:57:48,1869.44,0.0,0.0,0.0,0.0,0.0,23.36,0.0
2022-11-10 11:57:49,1871.27,0.0,0.0,0.0,0.0,0.0,23.24,0.0
2022-11-10 11:57:50,1874.3,0.0,0.0,0.0,0.0,0.0,23.3,0.0
2022-11-10 11:57:51,1872.38,0.0,0.0,0.0,0.0,0.0,23.04,0.0
2022-11-10 11:57:52,1873.59,0.0,0.0,0.0,0.0,0.0,23.54,0.0
2022-11-10 11:57:53,1874.47,0.0,0.0,0.0,0.0,0.0,23.37,0.0
2022-11-10 11:57:54,1872.35,0.0,0.0,0.0,0.0,0.0,23.56,0.0
2022-11-10 11:57:55,1874.38,0.0,0.0,0.0,0.0,0.0,23.48,0.0
2022-11-10 11:57:56,1873.31,0.0,0.0,0.0,0.0,0.0,23.57,0.0
2022-11-10 11:57:57,1874.19,0.0,0.0,0.0,0.0,0.0,23.42,0.0
2022-11-10 11:57:58,1872.16,0.0,0.0,0.0,0.0,0.0,23.48,0.0
2022-11-10 11:57:59,1875.0,0.0,0.0,0.0,0.0,0.0,23.49,0.0
2022-11-10 11:58:00,1875.88,0.0,0.0,0.0,0.0,0.0,23.59,0.0
2022-11-10 11:58:01,1874.14,0.0,0.0,0.0,0.0,0.0,23.6,0.0
2022-11-10 11:58:02,1874.79,0.0,0.0,0.0,0.0,0.0,23.58,0.0
2022-11-10 11:58:03,1874.1,0.0,0.0,0.0,0.0,0.0,23.36,0.0
2022-11-10 11:58:04,1872.03,0.0,0.0,0.0,0.0,0.0,23.34,0.0
2022-11-10 11:58:05,1873.69,0.0,0.0,0.0,0.0,0.0,23.3,0.0
2022-11-10 11:58:06,1871.89,0.0,0.0,0.0,0.0,0.0,23.31,0.0
2022-11-10 11:58:07,1870.03,0.0,0.0,0.0,0.0,0.0,23.44,0.0
2022-11-10 11:58:08,1870.6,0.0,0.0,0.0,0.0,0.0,23.43,0.0
2022-11-10 11:58:09,1869.31,0.0,0.0,0.0,0.0,0.0,23.28,0.0
2022-11-10 11:58:10,1869.12,0.0,0.0,0.0,0.0,0.0,23.52,0.0
2022-11-10 11:58:11,1869.71,0.0,0.0,0.0,0.0,0.0,23.49,0.0
2022-11-10 11:58:12,1867.44,0.0,0.0,0.0,0.0,0.0,23.22,0.0
2022-11-10 11:58:13,1869.33,0.0,0.0,0.0,0.0,0.0,23.37,0.0
2022-11-10 11:58:14,1866.83,0.0,0.0,0.0,0.0,0.0,23.39,0.0
2022-11-10 11:58:15,1868.37,0.0,0.0,0.0,0.0,0.0,23.5,0.0
2022-11-10 11:58:16,1865.85,0.0,0.0,0.0,0.0,0.0,23.26,0.0
2022-11-10 11:58:17,1866.82,0.0,0.0,0.0,0.0,0.0,23.6,0.0
2022-11-10 11:58:18,1867.59,0.0,0.0,0.0,0.0,0.0,23.35,0.0
2022-11-10 11:58:19,1865.9,0.0,0.0,0.0,0.0,0.0,23.2,0.0
2022-11-10 11:58:20,1866.93,0.0,0.0,0.0,0.0,0.0,23.17,0.0
2022-11-10 11:58:21,1866.64,0.0,0.0,0.0,0.0,0.0,23.05,0.0
2022-11-10 11:58:22,1867.64,0.0,0.0,0.0,0.0,0.0,23.28,0.0
2022-11-10 11:58:23,1869.26,0.0,0.0,0.0,0.0,0.0,23.24,0.0
2022-11-10 11:58:24,1869.7,0.0,0.0,0.0,0.0,0.0,23.15,0.0
2022-11-10 11:58:25,1871.37,0.0,0.0,0.0,0.0,0.0,23.25,0.0
2022-11-10 11:58:26,1869.93,0.0,0.0,0.0,0.0,0.0,23.15,0.0
2022-11-10 11:58:27,1867.27,0.0,0.0,0.0,0.0,0.0,23.02,0.0
2022-11-10 11:58:28,1870.91,0.0,0.0,0.0,0.0,0.0,23.22,0.0
2022-11-10 11:58:29,1869.5,0.0,0.0,0.0,0.0,0.0,23.26,0.0
2022-11-10 11:58:30,1866.53,0.0,0.0,0.0,0.0,0.0,23.43,0.0
2022-11-10 11:58:31,1868.71,0.0,0.0,0.0,0.0,0.0,23.4,0.0
2022-11-10 11:58:32,1867.95,0.0,0.0,0.0,0.0,0.0,23.3,0.0
2022-11-10 11:58:33,1866.38,0.0,0.0,0.0,0.0,0.0,23.4,0.0
2022-11-10 11:58:34,1866.55,0.0,0.0,0.0,0.0,0.0,23.14,0.0
2022-11-10 11:58:35,1866.38,0.0,0.0,0.0,0.0,0.0,23.4,0.0
2022-11-10 11:58:36,1867.61,0.0,0.0,0.0,0.0,0.0,23.01,0.0
2022-11-10 11:58:37,1866.83,0.0,0.0,0.0,0.0,0.0,84.74,0.0
2022-11-10 11:58:38,1867.75,0.0,0.0,0.0,0.0,0.0,55.67,0.0
2022-11-10 11:58:39,1868.73,0.0,0.0,0.0,0.0,0.0,41.97,0.0
2022-11-10 11:58:40,1867.79,0.0,0.0,0.0,0.0,0.0,96.84,0.0
2022-11-10 11:58:41,1871.59,0.0,0.0,0.0,0.0,0.0,21.64,0.0
2022-11-10 11:58:42,1870.07,0.0,0.0,0.0,0.0,0.0,85.79,0.0
2022-11-10 11:58:43,1870.32,0.0,0.0,0.0,0.0,0.0,49.91,0.0
2022-11-10 11:58:44,1868.19,0.0,0.0,0.0,0.0,0.0,46.95,0.0
2022-11-10 11:58:45,1868.13,0.0,0.0,0.0,0.0,0.0,97.24,0.0
