Timestamp,UNIX,Apparent (VA),Active (W),kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-11-08 10:39:21,1667875161,23.97,13.5,0.0,0.0,0.0,0.0,0.0,11.07,0.0,0.0
2022-11-08 10:39:24,1667875164,23.77333333333333,13.183333333333332,0.0,0.0,0.0,0.0,0.0,11.316666666666668,0.0,0.0
2022-11-08 10:39:27,1667875167,23.846666666666668,13.28,0.0,0.0,0.0,0.0,0.0,11.28,0.0,0.0
2022-11-08 10:39:30,1667875170,24.01,13.37,0.0,0.0,0.0,0.0,0.0,11.366666666666667,0.0,0.0
2022-11-08 10:39:33,1667875173,44.803333333333335,33.67,0.0,0.0,0.0,0.0,0.0,32.583333333333336,0.0,0.0
2022-11-08 10:39:36,1667875176,32.696666666666665,21.66333333333333,0.0,0.0,0.0,0.0,0.0,20.30666666666667,0.0,0.0
2022-11-08 10:39:39,1667875179,32.25333333333333,21.096666666666668,0.0,0.0,0.0,0.0,0.0,19.433333333333334,0.0,0.0
2022-11-08 10:39:42,1667875182,32.10666666666666,20.766666666666666,0.0,0.0,0.0,0.0,0.0,19.486666666666668,0.0,0.0
2022-11-08 10:39:45,1667875185,32.156666666666666,20.896666666666665,0.0,0.0,0.0,0.0,0.0,19.44666666666667,0.0,0.0
2022-11-08 10:39:48,1667875188,32.166666666666664,20.813333333333333,0.0,0.0,0.0,0.0,0.0,19.33,0.0,0.0
2022-11-08 10:39:51,1667875191,32.223333333333336,20.773333333333333,0.0,0.0,0.0,0.0,0.0,19.15333333333333,0.0,0.0
2022-11-08 10:39:54,1667875194,48.70333333333334,35.03333333333333,0.0,0.0,0.0,0.0,0.0,33.75333333333334,0.0,0.0
2022-11-08 10:39:57,1667875197,57.72,42.14,0.0,0.0,0.0,0.0,0.0,41.25,0.0,0.0
2022-11-08 10:40:00,1667875200,44.04,31.063333333333333,0.0,0.0,0.0,0.0,0.0,30.066666666666663,0.0,0.0
2022-11-08 10:40:03,1667875203,30.006666666666664,19.886666666666667,0.0,0.0,0.0,0.0,0.0,20.59,0.0,0.0
2022-11-08 10:40:06,1667875206,29.94333333333333,19.953333333333333,0.0,0.0,0.0,0.0,0.0,20.633333333333333,0.0,0.0
2022-11-08 10:40:09,1667875209,30.016666666666666,19.89333333333333,0.0,0.0,0.0,0.0,0.0,20.276666666666667,0.0,0.0
2022-11-08 10:40:12,1667875212,29.913333333333338,19.863333333333333,0.0,0.0,0.0,0.0,0.0,20.313333333333333,0.0,0.0
