Timestamp,Active (W)
2022-11-07 16:34:10,0.0
2022-11-07 16:34:11,0.0
2022-11-07 16:34:12,0.0
2022-11-07 16:34:13,0.0
2022-11-07 16:34:14,0.0
2022-11-07 16:34:15,0.0
2022-11-07 16:34:16,0.0
2022-11-07 16:34:17,0.0
2022-11-07 16:34:18,0.0
2022-11-07 16:34:19,0.0
2022-11-07 16:34:20,0.0
2022-11-07 16:34:21,0.0
2022-11-07 16:34:22,6.44
2022-11-07 16:34:23,2.57
2022-11-07 16:34:24,1.91
2022-11-07 16:34:25,1.73
2022-11-07 16:34:26,158.65
2022-11-07 16:34:27,16.94
2022-11-07 16:34:28,13.08
2022-11-07 16:34:29,12.14
2022-11-07 16:34:30,13.23
2022-11-07 16:34:31,13.08
2022-11-07 16:34:32,12.72
2022-11-07 16:34:33,12.46
2022-11-07 16:34:34,11.76
2022-11-07 16:34:35,11.88
2022-11-07 16:34:36,12.29
2022-11-07 16:34:37,11.37
2022-11-07 16:34:38,11.91
2022-11-07 16:34:39,18.08
2022-11-07 16:34:40,27.12
2022-11-07 16:34:41,30.12
2022-11-07 16:34:42,30.51
2022-11-07 16:34:43,30.68
2022-11-07 16:34:44,30.19
2022-11-07 16:34:45,30.83
2022-11-07 16:34:46,31.42
2022-11-07 16:34:47,31.41
2022-11-07 16:34:48,31.21
2022-11-07 16:34:49,30.95
2022-11-07 16:34:50,31.02
2022-11-07 16:34:51,30.69
2022-11-07 16:34:52,30.85
2022-11-07 16:34:53,30.8
2022-11-07 16:34:54,30.85
2022-11-07 16:34:55,30.71
2022-11-07 16:34:56,30.86
2022-11-07 16:34:57,30.71
2022-11-07 16:34:58,31.09
2022-11-07 16:34:59,31.19
2022-11-07 16:35:00,31.74
2022-11-07 16:35:01,31.71
2022-11-07 16:35:02,31.83
2022-11-07 16:35:03,31.49
2022-11-07 16:35:04,31.33
2022-11-07 16:35:05,31.9
2022-11-07 16:35:06,32.18
2022-11-07 16:35:07,31.82
2022-11-07 16:35:08,31.75
2022-11-07 16:35:09,31.52
2022-11-07 16:35:10,31.64
2022-11-07 16:35:11,31.43
2022-11-07 16:35:12,31.71
2022-11-07 16:35:13,31.12
2022-11-07 16:35:14,31.73
2022-11-07 16:35:15,31.52
2022-11-07 16:35:16,31.85
2022-11-07 16:35:17,31.64
2022-11-07 16:35:18,31.92
2022-11-07 16:35:19,31.87
2022-11-07 16:35:20,31.77
2022-11-07 16:35:21,31.9
2022-11-07 16:35:22,31.74
2022-11-07 16:35:23,31.92
2022-11-07 16:35:24,31.73
2022-11-07 16:35:25,31.74
2022-11-07 16:35:26,31.41
2022-11-07 16:35:27,31.7
2022-11-07 16:35:28,31.59
2022-11-07 16:35:29,31.42
2022-11-07 16:35:30,31.58
2022-11-07 16:35:31,31.99
2022-11-07 16:35:32,31.87
2022-11-07 16:35:33,31.81
2022-11-07 16:35:34,31.85
2022-11-07 16:35:35,31.42
2022-11-07 16:35:36,31.81
2022-11-07 16:35:37,32.09
2022-11-07 16:35:38,31.84
2022-11-07 16:35:39,31.63
2022-11-07 16:35:40,31.86
2022-11-07 16:35:41,31.92
2022-11-07 16:35:42,31.77
2022-11-07 16:35:43,31.72
2022-11-07 16:35:44,31.55
2022-11-07 16:35:45,31.85
2022-11-07 16:35:46,31.84
2022-11-07 16:35:47,32.36
2022-11-07 16:35:48,31.68
2022-11-07 16:35:49,31.77
2022-11-07 16:35:50,32.1
2022-11-07 16:35:51,31.88
2022-11-07 16:35:52,31.91
2022-11-07 16:35:53,31.86
2022-11-07 16:35:54,31.91
2022-11-07 16:35:55,31.87
2022-11-07 16:35:56,31.87
2022-11-07 16:35:57,31.81
2022-11-07 16:35:58,31.81
2022-11-07 16:35:59,31.82
2022-11-07 16:36:00,31.29
2022-11-07 16:36:01,31.98
2022-11-07 16:36:02,32.16
2022-11-07 16:36:03,32.08
2022-11-07 16:36:04,31.94
2022-11-07 16:36:05,32.09
2022-11-07 16:36:06,31.82
2022-11-07 16:36:07,32.3
2022-11-07 16:36:08,32.01
2022-11-07 16:36:09,31.78
2022-11-07 16:36:10,32.08
2022-11-07 16:36:11,31.81
2022-11-07 16:36:12,31.92
2022-11-07 16:36:13,31.85
2022-11-07 16:36:14,32.35
2022-11-07 16:36:15,31.84
2022-11-07 16:36:16,32.14
2022-11-07 16:36:17,31.23
2022-11-07 16:36:18,31.32
2022-11-07 16:36:19,31.8
2022-11-07 16:36:20,31.1
2022-11-07 16:36:21,31.29
2022-11-07 16:36:22,31.29
2022-11-07 16:36:23,31.52
2022-11-07 16:36:24,31.61
2022-11-07 16:36:25,31.47
2022-11-07 16:36:26,31.29
2022-11-07 16:36:27,31.25
2022-11-07 16:36:28,31.27
2022-11-07 16:36:29,31.0
2022-11-07 16:36:30,31.2
2022-11-07 16:36:31,31.29
2022-11-07 16:36:32,30.95
2022-11-07 16:36:33,30.71
2022-11-07 16:36:34,31.3
2022-11-07 16:36:35,31.2
2022-11-07 16:36:36,31.19
2022-11-07 16:36:37,31.06
2022-11-07 16:36:38,30.97
2022-11-07 16:36:39,31.78
2022-11-07 16:36:40,31.86
2022-11-07 16:36:41,31.89
2022-11-07 16:36:42,32.08
2022-11-07 16:36:43,31.77
2022-11-07 16:36:44,32.01
2022-11-07 16:36:45,32.13
2022-11-07 16:36:46,32.01
2022-11-07 16:36:47,32.0
2022-11-07 16:36:48,32.11
2022-11-07 16:36:49,32.07
2022-11-07 16:36:50,32.21
2022-11-07 16:36:51,31.96
2022-11-07 16:36:52,32.05
2022-11-07 16:36:53,31.8
2022-11-07 16:36:54,31.94
2022-11-07 16:36:55,31.71
2022-11-07 16:36:56,32.08
2022-11-07 16:36:57,31.95
2022-11-07 16:36:58,31.64
2022-11-07 16:36:59,31.55
2022-11-07 16:37:00,31.69
2022-11-07 16:37:01,32.13
2022-11-07 16:37:02,31.73
2022-11-07 16:37:03,32.08
2022-11-07 16:37:04,32.19
2022-11-07 16:37:05,31.97
2022-11-07 16:37:06,32.12
2022-11-07 16:37:07,31.65
2022-11-07 16:37:08,32.05
2022-11-07 16:37:09,32.19
2022-11-07 16:37:10,31.87
2022-11-07 16:37:11,31.96
2022-11-07 16:37:12,32.25
2022-11-07 16:37:13,32.05
2022-11-07 16:37:14,32.05
2022-11-07 16:37:15,32.01
2022-11-07 16:37:16,31.99
2022-11-07 16:37:17,32.22
2022-11-07 16:37:18,32.21
2022-11-07 16:37:19,32.14
2022-11-07 16:37:20,31.97
2022-11-07 16:37:21,31.96
2022-11-07 16:37:22,31.91
2022-11-07 16:37:23,31.98
2022-11-07 16:37:24,31.89
2022-11-07 16:37:25,32.25
2022-11-07 16:37:26,31.73
2022-11-07 16:37:27,31.73
2022-11-07 16:37:28,31.87
2022-11-07 16:37:29,32.0
2022-11-07 16:37:30,32.21
2022-11-07 16:37:31,32.03
2022-11-07 16:37:32,31.96
2022-11-07 16:37:33,32.16
2022-11-07 16:37:34,32.06
2022-11-07 16:37:35,31.82
2022-11-07 16:37:36,32.07
2022-11-07 16:37:37,32.26
2022-11-07 16:37:38,32.04
2022-11-07 16:37:39,31.9
2022-11-07 16:37:40,32.31
2022-11-07 16:37:41,32.11
2022-11-07 16:37:42,31.92
2022-11-07 16:37:43,32.08
2022-11-07 16:37:44,32.02
2022-11-07 16:37:45,31.85
2022-11-07 16:37:46,32.03
2022-11-07 16:37:47,32.08
2022-11-07 16:37:48,32.05
2022-11-07 16:37:49,32.21
2022-11-07 16:37:50,32.05
2022-11-07 16:37:51,32.2
2022-11-07 16:37:52,32.09
2022-11-07 16:37:53,32.04
2022-11-07 16:37:54,32.31
2022-11-07 16:37:55,37.85
2022-11-07 16:37:56,40.58
2022-11-07 16:37:57,39.84
2022-11-07 16:37:58,71.96
2022-11-07 16:37:59,97.85
2022-11-07 16:38:00,92.47
2022-11-07 16:38:01,123.98
2022-11-07 16:38:02,143.84
2022-11-07 16:38:03,157.82
2022-11-07 16:38:04,174.63
2022-11-07 16:38:05,189.17
2022-11-07 16:38:06,190.44
2022-11-07 16:38:07,197.19
2022-11-07 16:38:08,207.77
2022-11-07 16:38:09,207.65
2022-11-07 16:38:10,214.29
2022-11-07 16:38:11,216.76
2022-11-07 16:38:12,220.52
2022-11-07 16:38:13,226.69
2022-11-07 16:38:14,229.48
2022-11-07 16:38:15,232.46
2022-11-07 16:38:16,235.96
2022-11-07 16:38:17,240.53
2022-11-07 16:38:18,242.63
2022-11-07 16:38:19,244.42
2022-11-07 16:38:20,243.88
2022-11-07 16:38:21,245.75
2022-11-07 16:38:22,247.78
2022-11-07 16:38:23,250.31
2022-11-07 16:38:24,251.55
2022-11-07 16:38:25,253.47
2022-11-07 16:38:26,259.44
2022-11-07 16:38:27,260.24
2022-11-07 16:38:28,264.44
2022-11-07 16:38:29,262.33
2022-11-07 16:38:30,262.9
2022-11-07 16:38:31,264.87
2022-11-07 16:38:32,266.49
2022-11-07 16:38:33,270.03
2022-11-07 16:38:34,272.21
2022-11-07 16:38:35,274.48
2022-11-07 16:38:36,275.85
2022-11-07 16:38:37,276.38
2022-11-07 16:38:38,278.48
2022-11-07 16:38:39,277.14
2022-11-07 16:38:40,276.15
2022-11-07 16:38:41,275.97
2022-11-07 16:38:42,276.06
2022-11-07 16:38:43,277.07
2022-11-07 16:38:44,275.38
2022-11-07 16:38:45,275.27
2022-11-07 16:38:46,273.65
2022-11-07 16:38:47,272.59
2022-11-07 16:38:48,271.72
2022-11-07 16:38:49,275.09
2022-11-07 16:38:50,277.02
2022-11-07 16:38:51,278.77
2022-11-07 16:38:52,283.08
2022-11-07 16:38:53,289.49
2022-11-07 16:38:54,291.25
2022-11-07 16:38:55,297.5
2022-11-07 16:38:56,302.0
2022-11-07 16:38:57,307.15
2022-11-07 16:38:58,316.71
2022-11-07 16:38:59,323.45
2022-11-07 16:39:00,327.26
2022-11-07 16:39:01,335.98
2022-11-07 16:39:02,345.25
2022-11-07 16:39:03,349.17
2022-11-07 16:39:04,355.44
2022-11-07 16:39:05,364.26
2022-11-07 16:39:06,370.39
2022-11-07 16:39:07,377.91
2022-11-07 16:39:08,384.21
2022-11-07 16:39:09,394.01
2022-11-07 16:39:10,400.61
2022-11-07 16:39:11,407.41
2022-11-07 16:39:12,415.93
2022-11-07 16:39:13,423.39
2022-11-07 16:39:14,434.86
2022-11-07 16:39:15,445.02
2022-11-07 16:39:16,460.83
2022-11-07 16:39:17,472.8
2022-11-07 16:39:18,485.81
2022-11-07 16:39:19,495.86
2022-11-07 16:39:20,506.02
2022-11-07 16:39:21,512.42
2022-11-07 16:39:22,521.21
2022-11-07 16:39:23,532.31
2022-11-07 16:39:24,544.11
2022-11-07 16:39:25,553.11
2022-11-07 16:39:26,564.88
2022-11-07 16:39:27,577.01
2022-11-07 16:39:28,585.36
2022-11-07 16:39:29,594.67
2022-11-07 16:39:30,600.99
2022-11-07 16:39:31,611.76
2022-11-07 16:39:32,617.97
2022-11-07 16:39:33,621.56
2022-11-07 16:39:34,627.55
2022-11-07 16:39:35,630.86
2022-11-07 16:39:36,638.17
2022-11-07 16:39:37,644.95
2022-11-07 16:39:38,647.39
2022-11-07 16:39:39,654.76
2022-11-07 16:39:40,661.45
2022-11-07 16:39:41,663.75
2022-11-07 16:39:42,671.12
2022-11-07 16:39:43,663.89
2022-11-07 16:39:44,674.19
2022-11-07 16:39:45,678.09
2022-11-07 16:39:46,682.81
2022-11-07 16:39:47,688.91
2022-11-07 16:39:48,697.5
2022-11-07 16:39:49,705.76
2022-11-07 16:39:50,714.68
2022-11-07 16:39:51,729.92
2022-11-07 16:39:52,743.31
2022-11-07 16:39:53,756.51
2022-11-07 16:39:54,769.88
2022-11-07 16:39:55,785.55
2022-11-07 16:39:56,805.46
2022-11-07 16:39:57,813.88
2022-11-07 16:39:58,830.47
2022-11-07 16:39:59,854.88
2022-11-07 16:40:00,887.34
2022-11-07 16:40:01,924.3
2022-11-07 16:40:02,936.65
2022-11-07 16:40:03,941.86
2022-11-07 16:40:04,948.78
2022-11-07 16:40:05,959.54
2022-11-07 16:40:06,975.26
2022-11-07 16:40:07,983.1
2022-11-07 16:40:08,991.86
2022-11-07 16:40:09,998.35
2022-11-07 16:40:10,1005.22
2022-11-07 16:40:11,1010.87
2022-11-07 16:40:12,1017.99
2022-11-07 16:40:13,1021.59
2022-11-07 16:40:14,1026.05
2022-11-07 16:40:15,1038.23
2022-11-07 16:40:16,1043.01
2022-11-07 16:40:17,1043.94
2022-11-07 16:40:18,1039.16
2022-11-07 16:40:19,1038.6
2022-11-07 16:40:20,1028.19
2022-11-07 16:40:21,1021.05
2022-11-07 16:40:22,1015.62
2022-11-07 16:40:23,1063.2
2022-11-07 16:40:24,1068.54
2022-11-07 16:40:25,1016.17
2022-11-07 16:40:26,1018.75
2022-11-07 16:40:27,1024.55
2022-11-07 16:40:28,1038.96
2022-11-07 16:40:29,1059.35
2022-11-07 16:40:30,1080.91
2022-11-07 16:40:31,1109.45
2022-11-07 16:40:32,1141.23
2022-11-07 16:40:33,1172.79
2022-11-07 16:40:34,1206.36
2022-11-07 16:40:35,1245.73
2022-11-07 16:40:36,1289.74
2022-11-07 16:40:37,1334.36
2022-11-07 16:40:38,1379.7
2022-11-07 16:40:39,1411.55
2022-11-07 16:40:40,1459.07
2022-11-07 16:40:41,1517.11
2022-11-07 16:40:42,1559.75
2022-11-07 16:40:43,1583.18
2022-11-07 16:40:44,1638.76
2022-11-07 16:40:45,1672.09
2022-11-07 16:40:46,1704.91
2022-11-07 16:40:47,1750.59
2022-11-07 16:40:48,1794.02
2022-11-07 16:40:49,1829.15
2022-11-07 16:40:50,1887.28
2022-11-07 16:40:51,1891.09
2022-11-07 16:40:52,1917.85
2022-11-07 16:40:53,1921.84
2022-11-07 16:40:54,1914.57
2022-11-07 16:40:55,1919.8
2022-11-07 16:40:56,1931.45
2022-11-07 16:40:57,1934.21
2022-11-07 16:40:58,1929.36
2022-11-07 16:40:59,1935.09
2022-11-07 16:41:00,1934.73
2022-11-07 16:41:01,1946.69
2022-11-07 16:41:02,1947.56
2022-11-07 16:41:03,2000.93
2022-11-07 16:41:04,1931.68
2022-11-07 16:41:05,1902.35
2022-11-07 16:41:06,1916.63
2022-11-07 16:41:07,1931.43
2022-11-07 16:41:08,1931.84
2022-11-07 16:41:09,1945.55
2022-11-07 16:41:10,1941.29
2022-11-07 16:41:11,1929.49
2022-11-07 16:41:12,1949.52
2022-11-07 16:41:13,1963.5
2022-11-07 16:41:14,1983.24
2022-11-07 16:41:15,1999.93
2022-11-07 16:41:16,2010.61
2022-11-07 16:41:17,2026.38
2022-11-07 16:41:18,2044.7
2022-11-07 16:41:19,2066.56
2022-11-07 16:41:20,2078.63
2022-11-07 16:41:21,2095.51
2022-11-07 16:41:22,2107.18
2022-11-07 16:41:23,2125.42
2022-11-07 16:41:24,2117.13
2022-11-07 16:41:25,2126.71
2022-11-07 16:41:26,2124.76
2022-11-07 16:41:27,2124.02
2022-11-07 16:41:28,2139.65
2022-11-07 16:41:29,2120.43
2022-11-07 16:41:30,2118.79
2022-11-07 16:41:31,2110.37
2022-11-07 16:41:32,2104.44
2022-11-07 16:41:33,2109.0
2022-11-07 16:41:34,2092.86
2022-11-07 16:41:35,2076.58
2022-11-07 16:41:36,2066.89
2022-11-07 16:41:37,2053.46
2022-11-07 16:41:38,2047.46
2022-11-07 16:41:39,2044.72
2022-11-07 16:41:40,2038.7
2022-11-07 16:41:41,2030.78
2022-11-07 16:41:42,2020.81
2022-11-07 16:41:43,2016.34
2022-11-07 16:41:44,2007.67
2022-11-07 16:41:45,2010.41
2022-11-07 16:41:46,2021.89
2022-11-07 16:41:47,2056.38
2022-11-07 16:41:48,2067.93
2022-11-07 16:41:49,2018.42
2022-11-07 16:41:50,2045.31
2022-11-07 16:41:51,2032.26
2022-11-07 16:41:52,1998.55
2022-11-07 16:41:53,1947.65
2022-11-07 16:41:54,1907.72
2022-11-07 16:41:55,1893.7
2022-11-07 16:41:56,1901.59
2022-11-07 16:41:57,1885.25
2022-11-07 16:41:58,1862.09
2022-11-07 16:41:59,1856.25
2022-11-07 16:42:00,1854.34
2022-11-07 16:42:01,1856.54
2022-11-07 16:42:02,1877.54
2022-11-07 16:42:03,1887.13
2022-11-07 16:42:04,1892.17
2022-11-07 16:42:05,1909.67
2022-11-07 16:42:06,1943.17
2022-11-07 16:42:07,1992.45
2022-11-07 16:42:08,1992.66
2022-11-07 16:42:09,2004.43
2022-11-07 16:42:10,2026.37
2022-11-07 16:42:11,2025.16
2022-11-07 16:42:12,2054.58
2022-11-07 16:42:13,2091.62
2022-11-07 16:42:14,2071.91
2022-11-07 16:42:15,2093.36
2022-11-07 16:42:16,2086.72
2022-11-07 16:42:17,2108.38
2022-11-07 16:42:18,2099.13
2022-11-07 16:42:19,2081.56
2022-11-07 16:42:20,2087.23
2022-11-07 16:42:21,2067.21
2022-11-07 16:42:22,2067.06
2022-11-07 16:42:23,2056.2
2022-11-07 16:42:24,2053.47
2022-11-07 16:42:25,2080.89
2022-11-07 16:42:26,2086.59
2022-11-07 16:42:27,2150.48
2022-11-07 16:42:28,2107.46
2022-11-07 16:42:29,2083.1
2022-11-07 16:42:30,2068.03
2022-11-07 16:42:31,2065.59
2022-11-07 16:42:32,2001.2
2022-11-07 16:42:33,1987.41
2022-11-07 16:42:34,1993.11
2022-11-07 16:42:35,2005.04
2022-11-07 16:42:36,2008.16
2022-11-07 16:42:37,2023.38
2022-11-07 16:42:38,2031.29
2022-11-07 16:42:39,2039.19
2022-11-07 16:42:40,2062.01
2022-11-07 16:42:41,2075.05
2022-11-07 16:42:42,2084.04
2022-11-07 16:42:43,2094.4
2022-11-07 16:42:44,2119.56
2022-11-07 16:42:45,2135.36
2022-11-07 16:42:46,2137.33
2022-11-07 16:42:47,2142.9
2022-11-07 16:42:48,2143.15
2022-11-07 16:42:49,2137.12
2022-11-07 16:42:50,2135.34
2022-11-07 16:42:51,2140.22
2022-11-07 16:42:52,2139.28
2022-11-07 16:42:53,2137.75
2022-11-07 16:42:54,2134.34
2022-11-07 16:42:55,2124.12
2022-11-07 16:42:56,2116.11
2022-11-07 16:42:57,2121.41
2022-11-07 16:42:58,2102.53
2022-11-07 16:42:59,2105.08
2022-11-07 16:43:00,2116.83
2022-11-07 16:43:01,2090.38
2022-11-07 16:43:02,2064.83
2022-11-07 16:43:03,2049.63
2022-11-07 16:43:04,2049.73
2022-11-07 16:43:05,2032.8
2022-11-07 16:43:06,2020.42
2022-11-07 16:43:07,2014.54
2022-11-07 16:43:08,2007.83
2022-11-07 16:43:09,2005.97
2022-11-07 16:43:10,1994.31
2022-11-07 16:43:11,2025.01
2022-11-07 16:43:12,2016.14
2022-11-07 16:43:13,1990.65
2022-11-07 16:43:14,1948.52
2022-11-07 16:43:15,1908.04
2022-11-07 16:43:16,1913.22
2022-11-07 16:43:17,1925.7
2022-11-07 16:43:18,1894.0
2022-11-07 16:43:19,1869.28
2022-11-07 16:43:20,1868.71
2022-11-07 16:43:21,1864.83
2022-11-07 16:43:22,1872.81
2022-11-07 16:43:23,1851.28
2022-11-07 16:43:24,1833.35
2022-11-07 16:43:25,1864.41
2022-11-07 16:43:26,1837.96
2022-11-07 16:43:27,1800.98
2022-11-07 16:43:28,1806.36
2022-11-07 16:43:29,1841.26
2022-11-07 16:43:30,1845.12
2022-11-07 16:43:31,1824.73
2022-11-07 16:43:32,1797.56
2022-11-07 16:43:33,1806.81
2022-11-07 16:43:34,1830.87
2022-11-07 16:43:35,1837.98
2022-11-07 16:43:36,1818.17
2022-11-07 16:43:37,1813.11
2022-11-07 16:43:38,1823.58
2022-11-07 16:43:39,1845.11
2022-11-07 16:43:40,1794.59
2022-11-07 16:43:41,1718.55
2022-11-07 16:43:42,1697.53
2022-11-07 16:43:43,1694.22
2022-11-07 16:43:44,1703.06
2022-11-07 16:43:45,1694.65
2022-11-07 16:43:46,1693.18
2022-11-07 16:43:47,1700.02
2022-11-07 16:43:48,1697.52
2022-11-07 16:43:49,1693.96
2022-11-07 16:43:50,1691.75
2022-11-07 16:43:51,1693.31
2022-11-07 16:43:52,1691.94
2022-11-07 16:43:53,1692.59
2022-11-07 16:43:54,1694.7
2022-11-07 16:43:55,1696.87
2022-11-07 16:43:56,1700.1
2022-11-07 16:43:57,1686.53
2022-11-07 16:43:58,1681.86
2022-11-07 16:43:59,1682.58
2022-11-07 16:44:00,1678.71
2022-11-07 16:44:01,1678.44
2022-11-07 16:44:02,1673.8
2022-11-07 16:44:03,1665.2
2022-11-07 16:44:04,1662.24
2022-11-07 16:44:05,1657.42
2022-11-07 16:44:06,1658.36
2022-11-07 16:44:07,1660.16
2022-11-07 16:44:08,1664.01
2022-11-07 16:44:09,1663.0
2022-11-07 16:44:10,1661.2
2022-11-07 16:44:11,1652.4
2022-11-07 16:44:12,1646.13
2022-11-07 16:44:13,1639.36
2022-11-07 16:44:14,1640.67
2022-11-07 16:44:15,1639.22
2022-11-07 16:44:16,1640.48
2022-11-07 16:44:17,1637.51
2022-11-07 16:44:18,1637.55
2022-11-07 16:44:19,1639.34
2022-11-07 16:44:20,1650.7
2022-11-07 16:44:21,1683.96
2022-11-07 16:44:22,1677.97
2022-11-07 16:44:23,1661.34
2022-11-07 16:44:24,1654.82
2022-11-07 16:44:25,1640.09
2022-11-07 16:44:26,1632.26
2022-11-07 16:44:27,1621.51
2022-11-07 16:44:28,1618.61
2022-11-07 16:44:29,1612.86
2022-11-07 16:44:30,1610.49
2022-11-07 16:44:31,1610.0
2022-11-07 16:44:32,1606.04
2022-11-07 16:44:33,1603.6
2022-11-07 16:44:34,1608.41
2022-11-07 16:44:35,1617.54
2022-11-07 16:44:36,1617.47
2022-11-07 16:44:37,1610.79
2022-11-07 16:44:38,1605.02
2022-11-07 16:44:39,1605.76
2022-11-07 16:44:40,1608.29
2022-11-07 16:44:41,1606.05
2022-11-07 16:44:42,1605.32
2022-11-07 16:44:43,1603.65
2022-11-07 16:44:44,1604.1
2022-11-07 16:44:45,1606.48
2022-11-07 16:44:46,1607.22
2022-11-07 16:44:47,1607.9
2022-11-07 16:44:48,1608.8
2022-11-07 16:44:49,1607.52
2022-11-07 16:44:50,1607.49
2022-11-07 16:44:51,1603.39
2022-11-07 16:44:52,1602.71
2022-11-07 16:44:53,1604.68
2022-11-07 16:44:54,1604.28
2022-11-07 16:44:55,1606.21
2022-11-07 16:44:56,1605.94
2022-11-07 16:44:57,1609.17
2022-11-07 16:44:58,1607.61
2022-11-07 16:44:59,1603.03
2022-11-07 16:45:00,1600.77
2022-11-07 16:45:01,1600.67
2022-11-07 16:45:02,1598.82
2022-11-07 16:45:03,1600.51
2022-11-07 16:45:04,1604.62
2022-11-07 16:45:05,1610.88
2022-11-07 16:45:06,1606.5
2022-11-07 16:45:07,1601.28
2022-11-07 16:45:08,1602.49
2022-11-07 16:45:09,1597.67
2022-11-07 16:45:10,1590.65
2022-11-07 16:45:11,1589.14
2022-11-07 16:45:12,1588.89
2022-11-07 16:45:13,1585.28
2022-11-07 16:45:14,1583.69
2022-11-07 16:45:15,1589.35
2022-11-07 16:45:16,1593.08
2022-11-07 16:45:17,1591.82
2022-11-07 16:45:18,1591.4
2022-11-07 16:45:19,1599.84
2022-11-07 16:45:20,1623.75
2022-11-07 16:45:21,1617.59
2022-11-07 16:45:22,1600.1
2022-11-07 16:45:23,1594.29
2022-11-07 16:45:24,1585.11
2022-11-07 16:45:25,1580.96
2022-11-07 16:45:26,1579.78
2022-11-07 16:45:27,1574.21
2022-11-07 16:45:28,1570.61
2022-11-07 16:45:29,1566.31
2022-11-07 16:45:30,853.48
2022-11-07 16:45:31,0.0
2022-11-07 16:45:32,0.0
2022-11-07 16:45:33,0.0
2022-11-07 16:45:34,0.0
2022-11-07 16:45:35,0.0
2022-11-07 16:45:36,0.0
2022-11-07 16:45:37,0.0
2022-11-07 16:45:38,0.0
2022-11-07 16:45:39,0.0
2022-11-07 16:45:40,0.0
2022-11-07 16:45:41,0.0
2022-11-07 16:45:42,0.0
2022-11-07 16:45:43,0.0
2022-11-07 16:45:44,0.0
2022-11-07 16:45:45,0.0
