Timestamp,Active (W)
2022-11-07 17:28:46,0.0
2022-11-07 17:28:47,0.0
2022-11-07 17:28:48,0.0
2022-11-07 17:28:49,0.0
2022-11-07 17:28:50,0.0
2022-11-07 17:28:51,0.0
2022-11-07 17:28:52,0.0
2022-11-07 17:28:53,0.0
2022-11-07 17:28:54,0.0
2022-11-07 17:28:55,0.0
2022-11-07 17:28:56,0.0
2022-11-07 17:28:57,0.0
2022-11-07 17:28:58,0.05
2022-11-07 17:28:59,0.0
2022-11-07 17:29:00,0.0
2022-11-07 17:29:01,0.0
2022-11-07 17:29:02,0.0
2022-11-07 17:29:03,0.0
2022-11-07 17:29:04,0.0
2022-11-07 17:29:05,0.0
2022-11-07 17:29:06,0.0
2022-11-07 17:29:07,0.0
2022-11-07 17:29:08,0.0
2022-11-07 17:29:09,0.0
2022-11-07 17:29:10,0.0
2022-11-07 17:29:11,0.0
2022-11-07 17:29:12,0.0
2022-11-07 17:29:13,0.0
2022-11-07 17:29:14,0.0
2022-11-07 17:29:15,0.0
2022-11-07 17:29:16,0.0
2022-11-07 17:29:17,0.0
2022-11-07 17:29:18,0.0
2022-11-07 17:29:19,0.0
2022-11-07 17:29:20,0.0
2022-11-07 17:29:21,0.0
2022-11-07 17:29:22,0.0
2022-11-07 17:29:23,0.0
2022-11-07 17:29:24,0.0
2022-11-07 17:29:25,0.0
2022-11-07 17:29:26,0.0
2022-11-07 17:29:27,0.0
2022-11-07 17:29:28,0.0
2022-11-07 17:29:29,0.0
2022-11-07 17:29:30,0.0
2022-11-07 17:29:31,0.0
2022-11-07 17:29:32,0.0
2022-11-07 17:29:33,0.0
2022-11-07 17:29:34,0.0
2022-11-07 17:29:35,0.0
2022-11-07 17:29:36,0.0
2022-11-07 17:29:37,0.0
2022-11-07 17:29:38,0.0
2022-11-07 17:29:39,0.0
2022-11-07 17:29:40,0.0
2022-11-07 17:29:41,0.0
2022-11-07 17:29:42,0.0
2022-11-07 17:29:43,0.0
2022-11-07 17:29:44,0.0
2022-11-07 17:29:45,0.0
2022-11-07 17:29:46,0.0
2022-11-07 17:29:47,0.0
2022-11-07 17:29:48,0.0
2022-11-07 17:29:49,0.0
2022-11-07 17:29:50,0.0
2022-11-07 17:29:51,0.0
2022-11-07 17:29:52,0.0
2022-11-07 17:29:53,0.0
2022-11-07 17:29:54,0.0
2022-11-07 17:29:55,0.0
2022-11-07 17:29:56,0.0
2022-11-07 17:29:57,0.0
