Timestamp,Apparent (VA),Active (W)
2022-11-01 16:20:39,29.27,19.2
2022-11-01 16:20:40,28.76,18.98
2022-11-01 16:20:41,29.04,19.03
2022-11-01 16:20:42,29.26,19.2
2022-11-01 16:20:43,29.32,19.52
2022-11-01 16:20:44,29.41,19.3
2022-11-01 16:20:45,28.98,19.41
2022-11-01 16:20:46,28.77,19.01
2022-11-01 16:20:47,28.99,19.15
2022-11-01 16:20:48,28.9,19.28
2022-11-01 16:20:49,29.24,19.41
2022-11-01 16:20:50,28.91,19.11
2022-11-01 16:20:51,28.79,19.23
2022-11-01 16:20:52,29.43,19.63
2022-11-01 16:20:53,28.99,19.25
2022-11-01 16:20:54,28.84,19.29
2022-11-01 16:20:55,28.97,19.35
2022-11-01 16:20:56,29.01,19.38
2022-11-01 16:20:57,28.86,19.11
2022-11-01 16:20:58,28.96,19.31
2022-11-01 16:20:59,28.67,19.45
2022-11-01 16:21:00,28.85,19.44
2022-11-01 16:21:01,29.51,19.73
2022-11-01 16:21:02,29.27,19.44
2022-11-01 16:21:03,29.03,19.26
2022-11-01 16:21:04,28.83,19.29
2022-11-01 16:21:05,28.85,19.42
2022-11-01 16:21:06,29.24,19.56
2022-11-01 16:21:07,29.26,19.43
2022-11-01 16:21:08,29.42,19.61
2022-11-01 16:21:09,28.64,19.13
2022-11-01 16:21:10,28.96,19.38
2022-11-01 16:21:11,29.39,19.52
2022-11-01 16:21:12,29.08,19.42
2022-11-01 16:21:13,29.39,19.58
2022-11-01 16:21:14,29.03,19.59
2022-11-01 16:21:15,28.84,19.38
2022-11-01 16:21:16,29.17,19.56
2022-11-01 16:21:17,29.51,19.75
2022-11-01 16:21:18,29.07,19.33
2022-11-01 16:21:19,28.78,19.29
2022-11-01 16:21:20,28.5,19.07
2022-11-01 16:21:21,28.78,19.32
2022-11-01 16:21:22,29.02,19.22
2022-11-01 16:21:23,28.94,19.17
2022-11-01 16:21:24,28.91,19.23
2022-11-01 16:21:25,28.71,19.06
2022-11-01 16:21:26,28.69,19.07
2022-11-01 16:21:27,29.1,19.05
2022-11-01 16:21:28,29.0,19.15
2022-11-01 16:21:29,28.84,19.23
2022-11-01 16:21:30,28.73,19.27
2022-11-01 16:21:31,28.84,19.21
2022-11-01 16:21:32,28.96,19.09
2022-11-01 16:21:33,28.99,19.12
2022-11-01 16:21:34,28.89,19.42
2022-11-01 16:21:35,28.87,19.29
2022-11-01 16:21:36,28.97,19.34
2022-11-01 16:21:37,29.81,20.02
2022-11-01 16:21:38,29.71,19.62
2022-11-01 16:21:39,29.19,19.36
2022-11-01 16:21:40,29.06,19.57
2022-11-01 16:21:41,29.45,19.91
2022-11-01 16:21:42,28.88,19.32
2022-11-01 16:21:43,28.83,19.14
2022-11-01 16:21:44,29.08,19.39
2022-11-01 16:21:45,28.8,19.48
2022-11-01 16:21:46,29.02,19.49
2022-11-01 16:21:47,29.05,19.48
2022-11-01 16:21:48,29.64,19.79
2022-11-01 16:21:49,29.33,19.53
2022-11-01 16:21:50,29.4,19.89
2022-11-01 16:21:51,29.21,19.82
2022-11-01 16:21:52,29.5,19.56
2022-11-01 16:21:53,29.29,19.45
2022-11-01 16:21:54,29.17,19.51
2022-11-01 16:21:55,28.73,19.19
2022-11-01 16:21:56,28.65,19.18
2022-11-01 16:21:57,29.1,19.27
2022-11-01 16:21:58,29.19,19.24
2022-11-01 16:21:59,29.12,19.2
2022-11-01 16:22:00,28.8,19.2
2022-11-01 16:22:01,28.99,19.42
2022-11-01 16:22:02,29.32,19.47
2022-11-01 16:22:03,29.22,19.34
2022-11-01 16:22:04,29.25,19.48
2022-11-01 16:22:05,28.87,19.24
2022-11-01 16:22:06,29.0,19.38
2022-11-01 16:22:07,28.87,19.3
2022-11-01 16:22:08,29.45,19.71
2022-11-01 16:22:09,29.25,19.36
2022-11-01 16:22:10,28.94,19.48
2022-11-01 16:22:11,28.82,19.67
2022-11-01 16:22:12,28.85,19.52
2022-11-01 16:22:13,28.74,19.15
2022-11-01 16:22:14,29.06,19.33
2022-11-01 16:22:15,29.26,19.62
2022-11-01 16:22:16,28.73,19.4
2022-11-01 16:22:17,29.23,19.58
2022-11-01 16:22:18,29.18,19.56
2022-11-01 16:22:19,29.63,19.79
2022-11-01 16:22:20,29.17,19.61
2022-11-01 16:22:21,28.89,19.47
2022-11-01 16:22:22,58.2,41.83
2022-11-01 16:22:23,127.46,96.31
2022-11-01 16:22:24,31.14,19.77
2022-11-01 16:22:25,122.86,92.44
2022-11-01 16:22:26,59.29,42.7
2022-11-01 16:22:27,69.21,50.46
2022-11-01 16:22:28,113.63,85.46
2022-11-01 16:22:29,31.1,19.9
2022-11-01 16:22:30,145.67,110.06
2022-11-01 16:22:31,57.11,40.72
2022-11-01 16:22:32,86.27,63.17
2022-11-01 16:22:33,103.16,77.11
2022-11-01 16:22:34,31.01,19.42
2022-11-01 16:22:35,138.71,105.01
2022-11-01 16:22:36,48.4,34.1
2022-11-01 16:22:37,94.8,69.8
2022-11-01 16:22:38,93.08,69.6
2022-11-01 16:22:39,32.1,20.54
2022-11-01 16:22:40,142.1,107.68
2022-11-01 16:22:41,43.68,29.95
2022-11-01 16:22:42,96.1,71.41
2022-11-01 16:22:43,90.98,67.8
2022-11-01 16:22:44,35.84,23.68
2022-11-01 16:22:45,148.09,112.04
2022-11-01 16:22:46,38.6,25.76
2022-11-01 16:22:47,100.09,74.38
2022-11-01 16:22:48,81.93,60.85
2022-11-01 16:22:49,40.99,28.17
2022-11-01 16:22:50,143.01,108.45
2022-11-01 16:22:51,31.29,20.5
2022-11-01 16:22:52,109.57,82.05
2022-11-01 16:22:53,75.67,55.47
2022-11-01 16:22:54,47.86,33.74
2022-11-01 16:22:55,140.54,106.0
2022-11-01 16:22:56,30.78,19.83
2022-11-01 16:22:57,118.01,88.78
2022-11-01 16:22:58,67.85,49.89
2022-11-01 16:22:59,59.47,42.93
2022-11-01 16:23:00,128.47,96.88
2022-11-01 16:23:01,30.78,19.7
2022-11-01 16:23:02,67.11,49.44
2022-11-01 16:23:03,30.73,20.17
2022-11-01 16:23:04,31.02,20.64
2022-11-01 16:23:05,31.38,20.67
2022-11-01 16:23:06,31.07,20.57
2022-11-01 16:23:07,30.95,20.1
2022-11-01 16:23:08,31.0,20.28
2022-11-01 16:23:09,31.44,20.68
2022-11-01 16:23:10,61.24,44.62
2022-11-01 16:23:11,81.78,60.33
2022-11-01 16:23:12,112.79,84.77
2022-11-01 16:23:13,75.25,55.25
2022-11-01 16:23:14,72.64,52.88
2022-11-01 16:23:15,115.48,86.75
2022-11-01 16:23:16,90.24,66.6
2022-11-01 16:23:17,55.69,40.06
2022-11-01 16:23:18,115.17,87.0
2022-11-01 16:23:19,96.19,71.6
2022-11-01 16:23:20,57.54,41.41
2022-11-01 16:23:21,110.3,83.02
2022-11-01 16:23:22,100.19,74.86
2022-11-01 16:23:23,58.11,41.93
2022-11-01 16:23:24,106.17,79.24
2022-11-01 16:23:25,115.81,86.82
2022-11-01 16:23:26,59.15,42.39
2022-11-01 16:23:27,90.68,67.15
2022-11-01 16:23:28,118.77,89.27
2022-11-01 16:23:29,63.5,46.03
2022-11-01 16:23:30,92.27,67.99
2022-11-01 16:23:31,118.48,89.14
2022-11-01 16:23:32,74.91,54.63
2022-11-01 16:23:33,73.74,54.01
2022-11-01 16:23:34,119.67,90.03
2022-11-01 16:23:35,91.55,67.26
2022-11-01 16:23:36,58.86,42.39
2022-11-01 16:23:37,123.1,92.42
2022-11-01 16:23:38,92.67,68.45
2022-11-01 16:23:39,55.24,39.93
2022-11-01 16:23:40,111.97,83.75
2022-11-01 16:23:41,103.78,77.32
2022-11-01 16:23:42,58.21,42.1
2022-11-01 16:23:43,112.34,84.06
2022-11-01 16:23:44,115.38,86.47
2022-11-01 16:23:45,57.26,41.17
2022-11-01 16:23:46,98.7,73.34
2022-11-01 16:23:47,116.85,88.31
2022-11-01 16:23:48,57.3,41.53
2022-11-01 16:23:49,85.46,63.31
2022-11-01 16:23:50,115.99,87.6
2022-11-01 16:23:51,68.44,49.75
2022-11-01 16:23:52,78.44,57.15
2022-11-01 16:23:53,115.69,87.17
2022-11-01 16:23:54,86.86,63.99
2022-11-01 16:23:55,59.93,43.32
2022-11-01 16:23:56,119.58,90.16
2022-11-01 16:23:57,90.65,66.88
2022-11-01 16:23:58,56.28,40.55
2022-11-01 16:23:59,113.12,84.78
2022-11-01 16:24:00,98.62,73.47
2022-11-01 16:24:01,58.75,42.13
2022-11-01 16:24:02,106.0,78.91
2022-11-01 16:24:03,110.94,83.11
2022-11-01 16:24:04,64.44,47.07
2022-11-01 16:24:05,95.1,70.77
2022-11-01 16:24:06,119.25,89.94
2022-11-01 16:24:07,62.11,45.0
2022-11-01 16:24:08,88.87,65.71
2022-11-01 16:24:09,114.51,86.47
2022-11-01 16:24:10,69.76,50.9
2022-11-01 16:24:11,74.84,54.61
2022-11-01 16:24:12,114.94,86.98
2022-11-01 16:24:13,88.26,65.0
2022-11-01 16:24:14,60.52,43.95
2022-11-01 16:24:15,118.19,89.21
2022-11-01 16:24:16,95.75,71.16
2022-11-01 16:24:17,55.73,40.13
2022-11-01 16:24:18,120.29,90.19
2022-11-01 16:24:19,97.66,72.79
2022-11-01 16:24:20,55.22,39.88
2022-11-01 16:24:21,112.12,83.83
2022-11-01 16:24:22,110.53,82.52
2022-11-01 16:24:23,59.96,43.32
2022-11-01 16:24:24,100.0,74.63
2022-11-01 16:24:25,120.74,90.94
2022-11-01 16:24:26,62.47,45.38
2022-11-01 16:24:27,88.24,65.0
2022-11-01 16:24:28,114.51,86.16
2022-11-01 16:24:29,67.74,49.31
2022-11-01 16:24:30,77.31,56.59
2022-11-01 16:24:31,116.12,87.66
2022-11-01 16:24:32,87.9,64.94
2022-11-01 16:24:33,63.05,45.61
2022-11-01 16:24:34,119.28,89.7
2022-11-01 16:24:35,92.24,68.23
2022-11-01 16:24:36,56.16,40.58
2022-11-01 16:24:37,113.15,84.89
2022-11-01 16:24:38,96.67,71.72
2022-11-01 16:24:39,57.33,41.18
2022-11-01 16:24:40,108.72,81.42
2022-11-01 16:24:41,111.11,82.53
2022-11-01 16:24:42,61.71,44.69
2022-11-01 16:24:43,104.76,77.89
2022-11-01 16:24:44,123.92,93.13
2022-11-01 16:24:45,56.22,40.42
2022-11-01 16:24:46,91.83,67.69
2022-11-01 16:24:47,117.7,88.27
2022-11-01 16:24:48,68.72,49.96
2022-11-01 16:24:49,81.64,60.14
2022-11-01 16:24:50,117.67,88.56
2022-11-01 16:24:51,87.25,64.26
2022-11-01 16:24:52,65.77,47.57
2022-11-01 16:24:53,121.79,91.49
2022-11-01 16:24:54,98.41,73.02
2022-11-01 16:24:55,54.93,39.63
2022-11-01 16:24:56,116.64,87.8
2022-11-01 16:24:57,100.12,74.66
2022-11-01 16:24:58,57.9,41.32
2022-11-01 16:24:59,107.7,80.34
2022-11-01 16:25:00,112.63,84.12
2022-11-01 16:25:01,57.98,41.66
2022-11-01 16:25:02,106.45,78.95
2022-11-01 16:25:03,120.57,90.43
2022-11-01 16:25:04,62.7,45.31
2022-11-01 16:25:05,91.46,67.21
2022-11-01 16:25:06,120.07,90.61
2022-11-01 16:25:07,71.94,52.5
2022-11-01 16:25:08,82.56,60.38
2022-11-01 16:25:09,120.94,91.28
2022-11-01 16:25:10,30.93,19.63
2022-11-01 16:25:11,30.87,19.58
2022-11-01 16:25:12,30.65,19.49
2022-11-01 16:25:13,30.67,19.84
2022-11-01 16:25:14,28.77,19.31
2022-11-01 16:25:15,28.13,19.24
2022-11-01 16:25:16,28.18,19.28
2022-11-01 16:25:17,28.26,19.28
2022-11-01 16:25:18,30.43,19.53
2022-11-01 16:25:19,88.99,65.66
2022-11-01 16:25:20,56.82,40.96
2022-11-01 16:25:21,118.78,89.09
2022-11-01 16:25:22,101.31,75.21
2022-11-01 16:25:23,59.94,43.41
2022-11-01 16:25:24,115.01,85.9
2022-11-01 16:25:25,112.54,84.08
2022-11-01 16:25:26,65.39,47.62
2022-11-01 16:25:27,103.11,76.45
2022-11-01 16:25:28,121.75,91.21
2022-11-01 16:25:29,68.4,49.54
2022-11-01 16:25:30,97.49,74.47
2022-11-01 16:25:31,136.39,102.53
2022-11-01 16:25:32,74.69,57.47
2022-11-01 16:25:33,84.5,64.86
2022-11-01 16:25:34,135.08,101.52
2022-11-01 16:25:35,95.22,72.98
2022-11-01 16:25:36,64.64,50.25
2022-11-01 16:25:37,132.59,99.8
2022-11-01 16:25:38,99.76,75.92
2022-11-01 16:25:39,58.46,46.15
2022-11-01 16:25:40,128.93,96.96
2022-11-01 16:25:41,102.1,78.2
2022-11-01 16:25:42,58.67,42.38
2022-11-01 16:25:43,111.88,83.51
2022-11-01 16:25:44,108.56,81.24
2022-11-01 16:25:45,59.93,43.72
2022-11-01 16:25:46,99.01,73.72
2022-11-01 16:25:47,115.43,86.61
2022-11-01 16:25:48,58.15,42.02
2022-11-01 16:25:49,89.4,65.98
2022-11-01 16:25:50,123.15,92.61
2022-11-01 16:25:51,67.59,49.13
2022-11-01 16:25:52,83.03,61.17
2022-11-01 16:25:53,121.27,91.27
2022-11-01 16:25:54,83.37,61.19
2022-11-01 16:25:55,66.26,48.28
2022-11-01 16:25:56,122.07,91.9
2022-11-01 16:25:57,99.85,74.39
2022-11-01 16:25:58,59.65,43.23
2022-11-01 16:25:59,120.06,90.26
2022-11-01 16:26:00,101.83,75.64
2022-11-01 16:26:01,60.99,44.45
2022-11-01 16:26:02,109.84,82.04
2022-11-01 16:26:03,108.91,81.63
2022-11-01 16:26:04,62.71,45.34
2022-11-01 16:26:05,101.48,75.57
2022-11-01 16:26:06,123.06,92.48
2022-11-01 16:26:07,62.38,45.16
2022-11-01 16:26:08,95.65,70.78
2022-11-01 16:26:09,126.64,95.06
2022-11-01 16:26:10,66.34,48.41
2022-11-01 16:26:11,82.24,60.46
2022-11-01 16:26:12,120.29,91.28
2022-11-01 16:26:13,82.41,60.76
2022-11-01 16:26:14,68.01,49.45
2022-11-01 16:26:15,120.22,91.14
2022-11-01 16:26:16,97.14,72.09
2022-11-01 16:26:17,53.77,38.76
2022-11-01 16:26:18,122.61,92.32
2022-11-01 16:26:19,104.5,78.03
2022-11-01 16:26:20,55.23,39.49
2022-11-01 16:26:21,123.36,92.36
2022-11-01 16:26:22,104.45,78.01
2022-11-01 16:26:23,56.86,41.22
2022-11-01 16:26:24,116.75,86.83
2022-11-01 16:26:25,109.43,81.78
2022-11-01 16:26:26,59.05,42.66
2022-11-01 16:26:27,94.87,70.45
2022-11-01 16:26:28,117.6,88.22
2022-11-01 16:26:29,61.01,44.3
2022-11-01 16:26:30,91.68,67.48
2022-11-01 16:26:31,118.83,89.32
2022-11-01 16:26:32,67.24,48.82
2022-11-01 16:26:33,80.86,59.43
2022-11-01 16:26:34,117.23,88.2
2022-11-01 16:26:35,88.85,65.23
2022-11-01 16:26:36,60.32,43.84
2022-11-01 16:26:37,117.21,88.2
2022-11-01 16:26:38,96.31,71.38
2022-11-01 16:26:39,57.93,41.91
2022-11-01 16:26:40,115.21,86.57
2022-11-01 16:26:41,99.15,73.64
2022-11-01 16:26:42,58.95,42.15
2022-11-01 16:26:43,110.88,83.08
2022-11-01 16:26:44,107.0,80.3
2022-11-01 16:26:45,57.37,41.64
2022-11-01 16:26:46,97.14,72.47
2022-11-01 16:26:47,110.5,83.38
2022-11-01 16:26:48,60.16,43.73
2022-11-01 16:26:49,86.75,64.28
2022-11-01 16:26:50,112.93,85.19
2022-11-01 16:26:51,69.18,50.22
2022-11-01 16:26:52,77.14,56.67
2022-11-01 16:26:53,118.19,89.01
2022-11-01 16:26:54,90.48,66.91
2022-11-01 16:26:55,58.0,41.8
2022-11-01 16:26:56,111.8,84.41
2022-11-01 16:26:57,97.26,72.43
2022-11-01 16:26:58,53.3,38.16
2022-11-01 16:26:59,112.46,84.54
2022-11-01 16:27:00,97.42,72.39
2022-11-01 16:27:01,55.61,40.31
2022-11-01 16:27:02,114.53,86.11
2022-11-01 16:27:03,111.26,83.54
2022-11-01 16:27:04,56.99,41.22
2022-11-01 16:27:05,97.86,73.11
2022-11-01 16:27:06,112.97,85.3
2022-11-01 16:27:07,60.48,43.7
2022-11-01 16:27:08,90.9,67.14
2022-11-01 16:27:09,117.06,88.37
2022-11-01 16:27:10,89.85,65.79
2022-11-01 16:27:11,79.13,58.04
2022-11-01 16:27:12,115.58,87.3
2022-11-01 16:27:13,90.57,67.01
2022-11-01 16:27:14,58.89,42.63
2022-11-01 16:27:15,115.15,86.9
2022-11-01 16:27:16,90.37,67.1
2022-11-01 16:27:17,52.66,37.78
2022-11-01 16:27:18,115.9,86.78
2022-11-01 16:27:19,97.3,72.49
2022-11-01 16:27:20,58.74,42.41
2022-11-01 16:27:21,109.87,82.19
2022-11-01 16:27:22,110.87,82.6
2022-11-01 16:27:23,59.23,42.69
2022-11-01 16:27:24,95.91,71.13
2022-11-01 16:27:25,116.81,87.21
2022-11-01 16:27:26,62.03,44.54
2022-11-01 16:27:27,87.47,64.62
2022-11-01 16:27:28,117.04,87.78
2022-11-01 16:27:29,71.24,51.94
2022-11-01 16:27:30,75.64,55.43
2022-11-01 16:27:31,114.47,86.28
2022-11-01 16:27:32,89.25,65.68
2022-11-01 16:27:33,55.43,39.95
2022-11-01 16:27:34,118.66,89.23
2022-11-01 16:27:35,95.79,70.74
2022-11-01 16:27:36,57.37,41.32
2022-11-01 16:27:37,115.7,86.87
2022-11-01 16:27:38,94.06,69.89
2022-11-01 16:27:39,56.11,40.41
2022-11-01 16:27:40,113.08,84.49
2022-11-01 16:27:41,110.63,82.47
2022-11-01 16:27:42,58.82,42.51
2022-11-01 16:27:43,96.74,71.87
2022-11-01 16:27:44,116.71,87.36
2022-11-01 16:27:45,59.63,42.83
2022-11-01 16:27:46,88.45,65.45
2022-11-01 16:27:47,116.17,87.26
2022-11-01 16:27:48,69.17,50.59
2022-11-01 16:27:49,82.16,60.07
2022-11-01 16:27:50,119.27,90.15
2022-11-01 16:27:51,84.25,62.27
2022-11-01 16:27:52,63.12,45.69
2022-11-01 16:27:53,119.99,90.31
2022-11-01 16:27:54,99.02,73.43
2022-11-01 16:27:55,55.67,40.23
2022-11-01 16:27:56,114.14,85.95
2022-11-01 16:27:57,99.38,74.21
2022-11-01 16:27:58,57.91,41.79
2022-11-01 16:27:59,120.2,90.04
2022-11-01 16:28:00,106.03,79.57
2022-11-01 16:28:01,55.24,39.93
2022-11-01 16:28:02,104.54,77.88
2022-11-01 16:28:03,118.17,88.94
2022-11-01 16:28:04,56.56,40.76
2022-11-01 16:28:05,91.3,67.69
2022-11-01 16:28:06,116.5,87.98
2022-11-01 16:28:07,64.49,47.02
2022-11-01 16:28:08,83.87,61.54
2022-11-01 16:28:09,123.25,93.05
2022-11-01 16:28:10,80.95,59.64
2022-11-01 16:28:11,64.8,46.97
2022-11-01 16:28:12,1101.53,1080.43
2022-11-01 16:28:13,2219.12,2216.88
2022-11-01 16:28:14,2192.14,2190.89
2022-11-01 16:28:15,2248.37,2245.55
2022-11-01 16:28:16,2225.26,2222.99
2022-11-01 16:28:17,2190.15,2188.81
2022-11-01 16:28:18,2235.39,2232.8
2022-11-01 16:28:19,2238.21,2235.77
2022-11-01 16:28:20,2195.96,2194.71
2022-11-01 16:28:21,2223.36,2221.09
2022-11-01 16:28:22,2240.25,2237.67
2022-11-01 16:28:23,2203.56,2202.16
2022-11-01 16:28:24,2220.49,2218.41
2022-11-01 16:28:25,2240.34,2237.5
2022-11-01 16:28:26,2201.55,2200.05
2022-11-01 16:28:27,2217.94,2216.04
2022-11-01 16:28:28,2242.9,2240.32
2022-11-01 16:28:29,2207.74,2205.84
2022-11-01 16:28:30,2198.67,2197.14
2022-11-01 16:28:31,2242.34,2239.85
2022-11-01 16:28:32,2221.76,2219.59
2022-11-01 16:28:33,2188.12,2186.81
2022-11-01 16:28:34,2237.6,2234.99
2022-11-01 16:28:35,2228.89,2226.76
2022-11-01 16:28:36,2196.03,2194.69
2022-11-01 16:28:37,2230.07,2227.58
2022-11-01 16:28:38,2232.68,2230.27
