Timestamp,kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-11-01 16:17:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 16:17:49,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0
2022-11-01 16:17:50,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0
2022-11-01 16:17:51,0.0,0.0,0.0,0.0,0.0,11.48,0.0,0.0
2022-11-01 16:17:52,0.0,0.0,0.0,0.0,0.0,46.37,0.0,0.0
2022-11-01 16:17:53,0.0,0.0,0.0,0.0,0.0,24.84,0.0,0.0
2022-11-01 16:17:54,0.0,0.0,0.0,0.0,0.0,28.62,0.0,0.0
2022-11-01 16:17:55,0.0,0.0,0.0,0.0,0.0,20.47,0.0,0.0
2022-11-01 16:17:56,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0
2022-11-01 16:17:57,0.0,0.0,0.0,0.0,0.0,52.91,0.0,0.0
2022-11-01 16:17:58,0.0,0.0,0.0,0.0,0.0,19.84,0.0,0.0
2022-11-01 16:17:59,0.0,0.0,0.0,0.0,0.0,51.58,0.0,0.0
2022-11-01 16:18:00,0.0,0.0,0.0,0.0,0.0,19.88,0.0,0.0
2022-11-01 16:18:01,0.0,0.0,0.0,0.0,0.0,51.01,0.0,0.0
2022-11-01 16:18:02,0.0,0.0,0.0,0.0,0.0,21.46,0.0,0.0
2022-11-01 16:18:03,0.0,0.0,0.0,0.0,0.0,49.64,0.0,0.0
2022-11-01 16:18:04,0.0,0.0,0.0,0.0,0.0,22.36,0.0,0.0
2022-11-01 16:18:05,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0
