Timestamp,Apparent (VA),Active (W)
2022-09-29 10:45:38,17.36,10.9
2022-09-29 10:45:39,18.37,11.97
2022-09-29 10:45:40,18.44,12.07
2022-09-29 10:45:41,18.21,11.8
2022-09-29 10:45:42,18.15,11.81
2022-09-29 10:45:43,18.56,12.22
2022-09-29 10:45:44,17.95,11.62
2022-09-29 10:45:45,18.72,12.45
2022-09-29 10:45:46,18.81,12.58
2022-09-29 10:45:47,18.81,12.67
2022-09-29 10:45:48,18.65,12.45
2022-09-29 10:45:49,18.45,12.1
2022-09-29 10:45:50,19.24,13.18
2022-09-29 10:45:51,18.54,12.33
2022-09-29 10:45:52,17.81,11.5
2022-09-29 10:45:53,17.51,11.07
2022-09-29 10:45:54,18.38,12.1
2022-09-29 10:45:55,19.48,13.6
2022-09-29 10:45:56,19.37,13.46
2022-09-29 10:45:57,18.4,11.87
2022-09-29 10:45:58,19.37,13.32
2022-09-29 10:45:59,19.29,13.47
2022-09-29 10:46:00,19.65,13.73
2022-09-29 10:46:01,19.36,13.2
2022-09-29 10:46:02,18.49,12.34
2022-09-29 10:46:03,20.65,13.65
2022-09-29 10:46:04,18.98,12.86
2022-09-29 10:46:05,18.29,12.19
2022-09-29 10:46:06,18.33,12.22
2022-09-29 10:46:07,18.1,12.23
2022-09-29 10:46:08,18.84,12.8
2022-09-29 10:46:09,19.41,13.59
2022-09-29 10:46:10,18.53,12.51
2022-09-29 10:46:11,19.54,13.77
2022-09-29 10:46:12,19.54,13.7
2022-09-29 10:46:13,18.64,12.64
2022-09-29 10:46:14,18.48,12.33
2022-09-29 10:46:15,17.97,11.79
2022-09-29 10:46:16,18.13,11.8
2022-09-29 10:46:17,18.19,11.96
2022-09-29 10:46:18,17.6,11.35
2022-09-29 10:46:19,18.18,12.0
2022-09-29 10:46:20,18.67,12.59
2022-09-29 10:46:21,18.56,12.41
2022-09-29 10:46:22,18.14,11.99
2022-09-29 10:46:23,18.17,11.98
2022-09-29 10:46:24,17.98,11.73
2022-09-29 10:46:25,19.39,13.52
2022-09-29 10:46:26,19.08,13.19
2022-09-29 10:46:27,19.08,13.1
2022-09-29 10:46:28,18.4,12.44
2022-09-29 10:46:29,18.95,12.96
2022-09-29 10:46:30,19.48,13.52
2022-09-29 10:46:31,18.94,12.91
2022-09-29 10:46:32,18.27,12.09
2022-09-29 10:46:33,18.01,11.87
2022-09-29 10:46:34,18.23,12.0
2022-09-29 10:46:35,18.09,12.08
2022-09-29 10:46:36,18.51,12.57
2022-09-29 10:46:37,18.79,12.82
2022-09-29 10:46:38,3014.59,2985.25
2022-09-29 10:46:39,3571.21,3566.94
2022-09-29 10:46:40,3555.03,3551.1
2022-09-29 10:46:41,3544.45,3540.63
2022-09-29 10:46:42,3535.84,3532.03
2022-09-29 10:46:43,3527.49,3523.59
2022-09-29 10:46:44,3525.21,3521.49
2022-09-29 10:46:45,3523.35,3519.64
2022-09-29 10:46:46,3521.44,3517.75
2022-09-29 10:46:47,3520.9,3517.1
2022-09-29 10:46:48,3521.47,3517.73
2022-09-29 10:46:49,3520.5,3516.73
2022-09-29 10:46:50,3522.73,3519.03
2022-09-29 10:46:51,3524.44,3520.69
2022-09-29 10:46:52,3524.37,3520.64
2022-09-29 10:46:53,3523.49,3519.8
2022-09-29 10:46:54,3521.27,3517.54
2022-09-29 10:46:55,3520.47,3516.67
2022-09-29 10:46:56,3519.83,3516.02
2022-09-29 10:46:57,3521.21,3517.6
2022-09-29 10:46:58,3522.74,3518.95
2022-09-29 10:46:59,3524.72,3520.93
2022-09-29 10:47:00,3526.51,3522.78
2022-09-29 10:47:01,3526.89,3523.11
2022-09-29 10:47:02,3525.14,3521.28
2022-09-29 10:47:03,3522.86,3519.05
2022-09-29 10:47:04,3521.85,3518.1
2022-09-29 10:47:05,3519.32,3515.56
2022-09-29 10:47:06,3516.65,3512.72
2022-09-29 10:47:07,3517.92,3514.21
2022-09-29 10:47:08,3516.28,3512.35
2022-09-29 10:47:09,3518.22,3514.48
2022-09-29 10:47:10,3520.06,3516.26
2022-09-29 10:47:11,3522.85,3519.01
2022-09-29 10:47:12,3524.06,3520.27
2022-09-29 10:47:13,3522.76,3519.03
2022-09-29 10:47:14,3525.83,3521.98
2022-09-29 10:47:15,3522.08,3518.15
2022-09-29 10:47:16,3522.48,3518.74
2022-09-29 10:47:17,3520.62,3516.68
2022-09-29 10:47:18,3519.31,3515.53
2022-09-29 10:47:19,3516.76,3512.93
2022-09-29 10:47:20,3515.39,3511.5
2022-09-29 10:47:21,3514.48,3510.68
2022-09-29 10:47:22,3515.39,3511.58
2022-09-29 10:47:23,5266.55,5262.82
2022-09-29 10:47:24,5704.84,5701.88
2022-09-29 10:47:25,5705.69,5702.75
2022-09-29 10:47:26,5701.82,5699.0
2022-09-29 10:47:27,5704.26,5701.34
2022-09-29 10:47:28,5700.52,5697.61
2022-09-29 10:47:29,5699.93,5697.1
2022-09-29 10:47:30,5701.38,5698.53
2022-09-29 10:47:31,5697.57,5694.73
2022-09-29 10:47:32,5695.82,5692.73
2022-09-29 10:47:33,5692.44,5689.73
2022-09-29 10:47:34,5688.08,5685.13
2022-09-29 10:47:35,5687.52,5684.5
2022-09-29 10:47:36,5689.63,5686.82
2022-09-29 10:47:37,5683.46,5680.52
2022-09-29 10:47:38,5685.66,5682.66
2022-09-29 10:47:39,5681.93,5679.01
2022-09-29 10:47:40,5681.84,5678.92
2022-09-29 10:47:41,5685.31,5682.47
2022-09-29 10:47:42,5683.84,5680.96
2022-09-29 10:47:43,5681.16,5678.06
2022-09-29 10:47:44,5675.89,5671.15
2022-09-29 10:47:45,5670.88,5664.67
2022-09-29 10:47:46,5668.12,5661.45
2022-09-29 10:47:47,5668.44,5662.64
2022-09-29 10:47:48,5663.82,5656.23
2022-09-29 10:47:49,5653.4,5640.47
2022-09-29 10:47:50,5659.02,5650.32
2022-09-29 10:47:51,5652.37,5640.57
2022-09-29 10:47:52,5645.03,5628.09
2022-09-29 10:47:53,5650.5,5635.98
2022-09-29 10:47:54,5649.59,5633.03
2022-09-29 10:47:55,5636.28,5617.7
2022-09-29 10:47:56,5638.5,5618.53
2022-09-29 10:47:57,5629.18,5608.91
2022-09-29 10:47:58,5613.27,5589.48
2022-09-29 10:47:59,5613.01,5589.05
2022-09-29 10:48:00,5592.09,5561.64
2022-09-29 10:48:01,5588.9,5557.55
2022-09-29 10:48:02,5597.22,5569.28
2022-09-29 10:48:03,5582.19,5549.94
2022-09-29 10:48:04,5590.85,5560.62
2022-09-29 10:48:05,5602.32,5577.82
2022-09-29 10:48:06,5599.07,5574.72
2022-09-29 10:48:07,5608.35,5585.68
2022-09-29 10:48:08,5608.79,5590.76
2022-09-29 10:48:09,5620.68,5606.76
2022-09-29 10:48:10,5630.14,5616.81
2022-09-29 10:48:11,5620.65,5604.25
2022-09-29 10:48:12,5628.52,5614.25
2022-09-29 10:48:13,5632.52,5621.47
2022-09-29 10:48:14,5623.89,5610.98
2022-09-29 10:48:15,5614.73,5597.47
2022-09-29 10:48:16,5621.25,5606.41
2022-09-29 10:48:17,5624.16,5612.48
2022-09-29 10:48:18,2748.63,2744.9
2022-09-29 10:48:19,2204.47,2204.4
2022-09-29 10:48:20,2202.09,2202.01
2022-09-29 10:48:21,2197.58,2197.5
2022-09-29 10:48:22,2201.55,2201.44
2022-09-29 10:48:23,2224.4,2223.86
2022-09-29 10:48:24,2224.69,2224.16
