Timestamp,Active (W)
2022-11-08 15:29:20,0.0
2022-11-08 15:29:21,0.0
2022-11-08 15:29:22,0.0
2022-11-08 15:29:23,0.0
2022-11-08 15:29:24,0.0
2022-11-08 15:29:25,0.0
2022-11-08 15:29:26,0.0
2022-11-08 15:29:27,0.0
2022-11-08 15:29:28,0.0
2022-11-08 15:29:29,0.0
2022-11-08 15:29:30,0.0
2022-11-08 15:29:31,0.0
2022-11-08 15:29:32,0.0
2022-11-08 15:29:33,0.0
2022-11-08 15:29:34,0.0
2022-11-08 15:29:35,0.0
2022-11-08 15:29:36,0.0
2022-11-08 15:29:37,0.0
2022-11-08 15:29:38,0.0
2022-11-08 15:29:39,0.0
2022-11-08 15:29:40,0.0
2022-11-08 15:29:41,0.0
2022-11-08 15:29:42,0.0
2022-11-08 15:29:43,0.0
2022-11-08 15:29:44,0.0
2022-11-08 15:29:45,0.0
2022-11-08 15:29:46,0.0
2022-11-08 15:29:47,0.0
2022-11-08 15:29:48,0.0
2022-11-08 15:29:49,0.0
2022-11-08 15:29:50,0.0
2022-11-08 15:29:51,0.0
2022-11-08 15:29:52,0.0
2022-11-08 15:29:53,0.0
2022-11-08 15:29:54,0.0
2022-11-08 15:29:55,0.0
2022-11-08 15:29:56,0.0
2022-11-08 15:29:57,0.0
2022-11-08 15:29:58,0.0
2022-11-08 15:29:59,0.0
2022-11-08 15:30:00,0.0
2022-11-08 15:30:01,0.0
2022-11-08 15:30:02,0.0
2022-11-08 15:30:03,0.0
2022-11-08 15:30:04,0.0
2022-11-08 15:30:05,0.0
2022-11-08 15:30:06,0.0
2022-11-08 15:30:07,0.0
2022-11-08 15:30:08,0.0
2022-11-08 15:30:09,0.0
2022-11-08 15:30:10,0.0
2022-11-08 15:30:11,0.0
2022-11-08 15:30:12,0.0
2022-11-08 15:30:13,0.0
2022-11-08 15:30:14,0.0
2022-11-08 15:30:15,0.0
2022-11-08 15:30:16,0.0
2022-11-08 15:30:17,0.0
2022-11-08 15:30:18,0.0
2022-11-08 15:30:19,0.0
2022-11-08 15:30:20,0.0
2022-11-08 15:30:21,0.0
2022-11-08 15:30:22,0.0
2022-11-08 15:30:23,0.0
2022-11-08 15:30:24,0.0
2022-11-08 15:30:25,0.0
2022-11-08 15:30:26,0.0
2022-11-08 15:30:27,0.0
2022-11-08 15:30:28,0.0
2022-11-08 15:30:29,0.0
2022-11-08 15:30:30,0.0
2022-11-08 15:30:31,0.0
2022-11-08 15:30:32,0.0
2022-11-08 15:30:33,0.0
2022-11-08 15:30:34,0.0
2022-11-08 15:30:35,0.0
2022-11-08 15:30:36,0.0
2022-11-08 15:30:37,0.0
2022-11-08 15:30:38,0.0
2022-11-08 15:30:39,0.0
2022-11-08 15:30:40,0.0
2022-11-08 15:30:41,0.0
2022-11-08 15:30:42,0.0
2022-11-08 15:30:43,0.0
