Timestamp,UNIX,Active (W),Apparent (VA),fridge,aircond,washing_machine,dryer,kettle,vacuum,water_heater,oven
2022-11-09 10:00:06,1667959206,80.465,124.47666666666667,65.35166666666667,0.0,0.0,15.113333333333332,0.0,0.0,0.0,0.0
2022-11-09 10:00:12,1667959212,80.19666666666667,124.53333333333336,65.17,0.0,0.0,15.026666666666666,0.0,0.0,0.0,0.0
2022-11-09 10:00:18,1667959218,80.64333333333333,125.19333333333331,65.66666666666667,0.0,0.0,14.976666666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:24,1667959224,265.0783333333333,309.0083333333333,65.16333333333334,0.0,0.0,199.915,0.0,0.0,0.0,0.0
2022-11-09 10:00:30,1667959230,581.63,622.1533333333333,64.82166666666667,0.0,0.0,516.8083333333333,0.0,0.0,0.0,0.0
2022-11-09 10:00:36,1667959236,2012.881666666667,2048.398333333333,64.52666666666666,0.0,0.0,1948.355,0.0,0.0,0.0,0.0
2022-11-09 10:00:42,1667959242,1091.15,1131.1516666666666,64.89833333333333,0.0,0.0,1026.2516666666668,0.0,0.0,0.0,0.0
2022-11-09 10:00:48,1667959248,239.34,282.2866666666667,64.67999999999999,0.0,0.0,174.66,0.0,0.0,0.0,0.0
2022-11-09 10:00:54,1667959254,1734.618333333333,1772.655,64.625,0.0,0.0,1669.993333333333,0.0,0.0,0.0,0.0
2022-11-09 10:01:00,1667959260,1605.4583333333333,1643.5783333333331,65.075,0.0,0.0,1540.3833333333332,0.0,0.0,0.0,0.0
2022-11-09 10:01:06,1667959266,239.2983333333333,282.61833333333334,65.215,0.0,0.0,174.08333333333334,0.0,0.0,0.0,0.0
2022-11-09 10:01:12,1667959272,1641.15,1680.5533333333333,64.92,0.0,0.0,1576.2299999999998,0.0,0.0,0.0,0.0
2022-11-09 10:01:18,1667959278,2848.148333333333,2883.7900000000004,64.57166666666666,0.0,0.0,2783.5766666666664,0.0,0.0,0.0,0.0
2022-11-09 10:01:24,1667959284,2814.13,2850.066666666667,64.76333333333334,0.0,0.0,2749.366666666667,0.0,0.0,0.0,0.0
2022-11-09 10:01:30,1667959290,2803.8700000000003,2839.543333333333,64.85000000000001,0.0,0.0,2739.02,0.0,0.0,0.0,0.0
2022-11-09 10:01:36,1667959296,2800.4933333333333,2835.8266666666664,64.85000000000001,0.0,0.0,2735.643333333333,0.0,0.0,0.0,0.0
2022-11-09 10:01:42,1667959302,2798.6066666666666,2833.771666666667,64.86166666666666,0.0,0.0,2733.7450000000003,0.0,0.0,0.0,0.0
2022-11-09 10:01:48,1667959308,2796.226666666667,2831.728333333333,64.85166666666667,0.0,0.0,2731.375,0.0,0.0,0.0,0.0
2022-11-09 10:01:54,1667959314,2792.918333333333,2829.2816666666663,65.095,0.0,0.0,2727.8233333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:00,1667959320,2788.6183333333333,2825.2516666666666,64.82000000000001,0.0,0.0,2723.798333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:06,1667959326,2795.5066666666667,2832.168333333333,64.91333333333334,0.0,0.0,2730.593333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:12,1667959332,2793.8766666666666,2832.005,65.15666666666667,0.0,0.0,2728.72,0.0,0.0,0.0,0.0
2022-11-09 10:02:18,1667959338,2794.0916666666667,2831.238333333333,65.18833333333333,0.0,0.0,2728.903333333333,0.0,0.0,0.0,0.0
2022-11-09 10:02:24,1667959344,2072.543333333333,2108.721666666667,65.01833333333333,0.0,0.0,2007.525,0.0,0.0,0.0,0.0
2022-11-09 10:02:30,1667959350,1961.2766666666664,1996.5016666666668,64.845,0.0,0.0,1896.4316666666664,0.0,0.0,0.0,0.0
2022-11-09 10:02:36,1667959356,1966.5433333333333,2002.14,64.85333333333334,0.0,0.0,1901.69,0.0,0.0,0.0,0.0
2022-11-09 10:02:42,1667959362,1967.485,2002.4566666666667,64.89999999999999,0.0,0.0,1902.585,0.0,0.0,0.0,0.0
2022-11-09 10:02:48,1667959368,1969.588333333333,2004.765,64.96166666666666,0.0,0.0,1904.6266666666668,0.0,0.0,0.0,0.0
2022-11-09 10:02:54,1667959374,1971.44,2006.4466666666667,64.77666666666666,0.0,0.0,1906.6633333333327,0.0,0.0,0.0,0.0
2022-11-09 10:03:00,1667959380,1970.1733333333327,2006.46,64.93833333333333,0.0,0.0,1905.235,0.0,0.0,0.0,0.0
2022-11-09 10:03:06,1667959386,1968.5933333333328,2004.763333333333,64.68333333333334,0.0,0.0,1903.91,0.0,0.0,0.0,0.0
2022-11-09 10:03:12,1667959392,1969.5216666666663,2005.2216666666664,63.93833333333333,0.0,0.0,1905.5833333333333,0.0,0.0,0.0,0.0
2022-11-09 10:03:18,1667959398,1944.57,1967.9666666666665,38.086666666666666,0.0,0.0,1906.483333333333,0.0,0.0,0.0,0.0
2022-11-09 10:03:24,1667959404,1912.545,1921.628333333333,7.575,0.0,0.0,1904.97,0.0,0.0,0.0,0.0
2022-11-09 10:03:30,1667959410,1911.9366666666667,1921.045,7.561666666666666,0.0,0.0,1904.375,0.0,0.0,0.0,0.0
2022-11-09 10:03:36,1667959416,1913.72,1922.7516666666668,7.508333333333333,0.0,0.0,1906.2116666666668,0.0,0.0,0.0,0.0
2022-11-09 10:03:42,1667959422,1914.2083333333333,1923.275,7.456666666666667,0.0,0.0,1906.7516666666668,0.0,0.0,0.0,0.0
2022-11-09 10:03:48,1667959428,1912.7316666666663,1921.715,7.503333333333334,0.0,0.0,1905.2283333333328,0.0,0.0,0.0,0.0
2022-11-09 10:03:54,1667959434,1917.4216666666669,1926.368333333333,7.621666666666667,0.0,0.0,1909.8,0.0,0.0,0.0,0.0
2022-11-09 10:04:00,1667959440,1918.003333333333,1926.9283333333333,7.708333333333333,0.0,0.0,1910.295,0.0,0.0,0.0,0.0
2022-11-09 10:04:06,1667959446,1920.015,1928.935,7.6816666666666675,0.0,0.0,1912.3333333333333,0.0,0.0,0.0,0.0
2022-11-09 10:04:12,1667959452,1919.368333333333,1928.3066666666664,7.578333333333333,0.0,0.0,1911.79,0.0,0.0,0.0,0.0
2022-11-09 10:04:18,1667959458,1916.92,1925.861666666667,7.551666666666667,0.0,0.0,1909.368333333333,0.0,0.0,0.0,0.0
2022-11-09 10:04:24,1667959464,1916.8016666666665,1925.6583333333333,7.713333333333334,0.0,0.0,1909.088333333333,0.0,0.0,0.0,0.0
2022-11-09 10:04:30,1667959470,1911.635,1920.525,7.72,0.0,0.0,1903.915,0.0,0.0,0.0,0.0
2022-11-09 10:04:36,1667959476,1911.2866666666664,1920.2016666666668,7.535,0.0,0.0,1903.7516666666668,0.0,0.0,0.0,0.0
2022-11-09 10:04:42,1667959482,1914.815,1923.753333333333,7.558333333333334,0.0,0.0,1907.2566666666664,0.0,0.0,0.0,0.0
2022-11-09 10:04:48,1667959488,1916.9116666666669,1925.8216666666667,7.531666666666666,0.0,0.0,1909.38,0.0,0.0,0.0,0.0
2022-11-09 10:04:54,1667959494,1916.0,1924.9466666666667,7.563333333333333,0.0,0.0,1908.4366666666665,0.0,0.0,0.0,0.0
2022-11-09 10:05:00,1667959500,1919.2816666666668,1928.255,7.558333333333334,0.0,0.0,1911.723333333333,0.0,0.0,0.0,0.0
2022-11-09 10:05:06,1667959506,1915.881666666667,1924.8216666666667,7.571666666666666,0.0,0.0,1908.31,0.0,0.0,0.0,0.0
2022-11-09 10:05:12,1667959512,1913.8666666666668,1922.8083333333327,7.581666666666667,0.0,0.0,1906.285,0.0,0.0,0.0,0.0
2022-11-09 10:05:18,1667959518,1916.118333333333,1925.0183333333327,7.581666666666667,0.0,0.0,1908.5366666666664,0.0,0.0,0.0,0.0
2022-11-09 10:05:24,1667959524,1914.2,1923.1483333333333,7.57,0.0,0.0,1906.63,0.0,0.0,0.0,0.0
2022-11-09 10:05:30,1667959530,1914.1466666666663,1923.0716666666667,7.603333333333333,0.0,0.0,1906.5433333333333,0.0,0.0,0.0,0.0
2022-11-09 10:05:36,1667959536,1911.6066666666663,1920.486666666667,7.548333333333333,0.0,0.0,1904.0583333333327,0.0,0.0,0.0,0.0
2022-11-09 10:05:42,1667959542,1907.7783333333327,1916.67,7.543333333333333,0.0,0.0,1900.235,0.0,0.0,0.0,0.0
2022-11-09 10:05:48,1667959548,1910.993333333333,1919.9383333333333,7.531666666666666,0.0,0.0,1903.4616666666668,0.0,0.0,0.0,0.0
2022-11-09 10:05:54,1667959554,1908.3966666666668,1917.355,7.524999999999999,0.0,0.0,1900.871666666667,0.0,0.0,0.0,0.0
2022-11-09 10:06:00,1667959560,1902.4666666666665,1911.4766666666667,7.491666666666667,0.0,0.0,1894.975,0.0,0.0,0.0,0.0
2022-11-09 10:06:06,1667959566,1904.0433333333333,1913.0333333333333,7.431666666666666,0.0,0.0,1896.611666666667,0.0,0.0,0.0,0.0
