Timestamp,kettle,vacuum,water_heater,oven,fridge,washing_machine,dryer,aircond
2022-09-27 15:52:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27 15:52:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
